"Id" "Elements" "Year" "Month" "Day1" "Day2" "Day3" "Day4" "Day5" "Day6" "Day7" "Day8" "Day9" "Day10" "Day11" "Day12" "Day13" "Day14" "Day15" "Day16" "Day17" "Day18" "Day19" "Day20" "Day21" "Day22" "Day23" "Day24" "Day25" "Day26" "Day27" "Day28" "Day29" "Day30" "Day31"
"CA0010549BN" "TMIN" "1971" "11" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "56" "39" "39" "50" "44" "22" NA NA
"CA0010549BN" "TMIN" "1971" "12" "0" "-22" "-39" "-67" "6" "-56" "11" "6" "6" "-33" "6" "-67" "-72" "6" "-6" "6" "-44" "-22" "0" "-44" "-56" "-67" "-89" "-72" "-56" "-61" "-17" "17" "0" "6" "6"
"CA0010549BN" "TMIN" "1972" "1" "6" "-33" "-17" "6" "6" "-11" "-11" "6" "-33" "-50" "-33" "-61" "-67" "-44" "-28" "-33" "-50" "-39" "-89" "-72" "-61" "-72" "-72" "-94" "-78" "-78" "-78" "-17" "-33" "0" "0"
"CA0010549BN" "TMIN" "1972" "2" "-78" "-72" "-50" "17" "11" "17" "-11" "-22" "28" "-22" "6" "17" "-11" "-6" "0" "-44" "-33" "-39" "-11" "-22" "6" "0" "-11" "-56" "-50" "-78" "-72" "-72" "-67" NA NA
"CA0010549BN" "TMIN" "1972" "3" "-22" "-22" "-22" "-44" "-22" "-39" "-61" "-67" "22" "39" "39" "56" "33" "44" "33" "33" "17" "33" "33" "17" "28" "11" "0" "-22" "6" "11" "22" "17" "0" "0" "0"
"CA0010549BN" "TMIN" "1972" "4" "-28" "0" "-33" "17" "-11" "-22" "-28" "-22" "-28" "-28" "6" "28" "33" "6" "-11" "-6" "-6" "22" "-6" "-11" "-22" "-17" "17" "17" "11" "33" "17" "-11" "0" "22" NA
"CA0010549BN" "TMIN" "1972" "5" "22" "17" "39" "11" "0" "0" "0" "22" "22" "67" "56" "44" "44" "44" "44" "17" "11" "11" "44" "56" "56" "50" "17" "-11" "61" "72" "56" "50" "50" "83" "44"
"CA0010549BN" "TMIN" "1972" "6" "56" "44" "56" "67" "72" "44" "72" "17" "61" "44" "44" "83" "89" "106" "78" "78" "78" "89" "83" "78" "61" "83" "78" "72" "72" "83" "72" "56" "56" "61" NA
"CA0010549BN" "TMIN" "1972" "7" "33" "72" "61" "67" "83" "83" "83" "94" "83" "72" "72" "111" "111" "106" "100" "94" "106" "106" "94" "78" "78" "100" "100" "100" "94" "89" "100" "100" "78" "89" "94"
"CA0010549BN" "TMIN" "1972" "8" "94" "122" "78" "117" "100" "117" "128" "117" "100" "89" "89" "94" "94" "89" "89" "56" "122" "128" "117" "100" "111" "122" "122" "78" "72" "106" "72" "89" "89" "72" "117"
"CA0010549BN" "TMIN" "1972" "9" "111" "111" "111" "117" "111" "94" "83" "50" "100" "106" "106" "117" "106" "111" "89" "83" "44" "50" "56" "39" "33" "28" "17" "6" "0" "33" "-6" "-11" "22" "22" NA
"CA0010549BN" "TMIN" "1972" "10" "61" "72" "33" "22" "56" "72" "72" "44" "50" "33" "17" "33" "67" "-11" "-6" "17" "17" "39" "44" "0" "-11" "11" "-22" "22" "-6" "-11" "11" "44" "-28" "61" "72"
"CA0010549BN" "TMIN" "1972" "11" "72" "67" "67" "72" "28" "17" "28" "28" "22" "11" "44" "50" "0" "-11" "-11" "-22" "17" "-28" "22" "17" "44" "39" "39" "6" "6" "11" "6" "33" "6" "39" NA
"CA0010549BN" "TMIN" "1972" "12" "-11" "-22" "-28" "-67" "0" "-39" "-67" "-22" "-11" "17" "22" "-28" "6" "-11" "11" "11" "-11" "0" "17" "11" "-11" "-6" "0" "-6" "0" "-6" "-17" "-33" "17" "17" "17"
"CA0010549BN" "TMIN" "1973" "1" "-11" "-28" "-28" "-39" "-28" "-33" "-44" "-50" "-56" "-67" "0" "22" "22" "-11" "17" "-28" "-22" "-6" "-44" "6" "-11" "28" "-11" "-33" "-50" "-50" "0" "0" "17" "11" "0"
