"Id" "Elements" "Year" "Month" "Day1" "Day2" "Day3" "Day4" "Day5" "Day6" "Day7" "Day8" "Day9" "Day10" "Day11" "Day12" "Day13" "Day14" "Day15" "Day16" "Day17" "Day18" "Day19" "Day20" "Day21" "Day22" "Day23" "Day24" "Day25" "Day26" "Day27" "Day28" "Day29" "Day30" "Day31"
"LAW00041061" "TMIN" "1966" "3" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "189" "200" "222" "211" "200" "222" "211" "189" "161" "139" "172" "200" "222" "211" "222" "211" "239"
"LAW00041061" "TMIN" "1966" "4" "239" "211" "222" "222" "228" "228" "239" "228" "228" "228" "222" "228" "228" "200" "228" "239" "222" "211" "211" "222" "211" "222" "228" "239" "228" "228" "222" "228" "261" "272" NA
"LAW00041061" "TMIN" "1966" "6" "250" "239" "239" "239" "239" "228" "239" "239" "239" "239" "250" "261" "250" "239" "250" "239" "239" "239" "239" "239" "239" "239" "239" "239" "239" "239" "228" "239" "239" "239" NA
"LAW00041061" "TMIN" "1966" "7" "250" "261" "239" "239" "239" "228" "239" "250" "261" "261" "239" "239" "250" "250" "250" "239" "239" "239" "239" "250" "250" "250" "261" "239" "239" "250" "261" "239" "250" "239" "239"
"LAW00041061" "TMIN" "1966" "8" "239" "250" "250" "250" "239" "239" "239" "250" "239" "239" "250" "261" "250" "239" "250" "250" "239" "239" "261" "261" "239" "239" "228" "239" "239" "239" "239" "228" "228" "239" "239"
"LAW00041061" "TMIN" "1966" "9" "239" "228" "239" "239" "239" "228" "228" "228" "228" "222" "228" "239" "228" "239" "239" "239" "228" "228" "222" "222" "222" "222" "222" "222" "228" "222" "189" "211" "222" "211" NA
"LAW00041061" "TMIN" "1966" "10" "239" "228" "228" "211" "228" "228" "228" "228" "222" "239" "239" "228" "228" "228" "228" "228" "222" "222" "222" "222" "222" "200" "211" "222" "228" "239" "228" "211" "222" "222" "228"
"LAW00041061" "TMIN" "1966" "11" "228" "200" "189" "211" "222" "200" "172" "172" "189" "211" "211" "189" "211" "211" "211" "211" "211" "228" "222" "222" "189" "172" "189" "200" "222" "200" "178" "200" "222" "211" NA
"LAW00041061" "TMIN" "1966" "12" "178" "172" "128" "128" "161" "189" "189" "189" "178" "178" "189" "189" "200" "211" "211" "200" "211" "222" "222" "211" "200" "211" "200" "189" "178" "150" "172" "189" "178" "172" "161"
"LAW00041061" "TMIN" "1967" "1" "150" "161" "172" "139" "139" "161" "150" "172" "178" "172" "178" "139" "150" "178" "139" "89" "61" "72" "72" "111" "100" "122" "139" "161" "161" "172" "189" "178" "150" "139" "161"
"LAW00041061" "TMIN" "1967" "2" "189" "178" "161" "128" "150" "139" "172" "161" "161" "161" "161" "172" "172" "161" "178" "128" "139" "161" "172" "172" "150" "139" "150" "139" "172" "161" "178" "139" NA NA NA
