"date","Year","Month","Day","value"
1967-01-01,1967,1,1,159
1967-01-02,1967,1,2,160
1967-01-03,1967,1,3,145
1967-01-04,1967,1,4,150
1967-01-05,1967,1,5,138
1967-01-06,1967,1,6,132
1967-01-07,1967,1,7,129
1967-01-08,1967,1,8,135
1967-01-09,1967,1,9,165
1967-01-10,1967,1,10,156
1967-01-11,1967,1,11,158
1967-01-12,1967,1,12,179
1967-01-13,1967,1,13,156
1967-01-14,1967,1,14,184
1967-01-15,1967,1,15,156
1967-01-16,1967,1,16,156
1967-01-17,1967,1,17,152
1967-01-18,1967,1,18,156
1967-01-19,1967,1,19,156
1967-01-20,1967,1,20,179
1967-01-21,1967,1,21,188
1967-01-22,1967,1,22,180
1967-01-23,1967,1,23,158
1967-01-24,1967,1,24,150
1967-01-25,1967,1,25,145
1967-01-26,1967,1,26,135
1967-01-27,1967,1,27,136
1967-01-28,1967,1,28,135
1967-01-29,1967,1,29,130
1967-01-30,1967,1,30,152
1967-01-31,1967,1,31,156
1967-02-01,1967,2,1,140
1967-02-02,1967,2,2,163
1967-02-03,1967,2,3,224
1967-02-04,1967,2,4,212
1967-02-05,1967,2,5,180
1967-02-06,1967,2,6,195
1967-02-07,1967,2,7,179
1967-02-08,1967,2,8,175
1967-02-09,1967,2,9,173
1967-02-10,1967,2,10,172
1967-02-11,1967,2,11,193
1967-02-12,1967,2,12,198
1967-02-13,1967,2,13,209
1967-02-14,1967,2,14,204
1967-02-15,1967,2,15,190
1967-02-16,1967,2,16,163
1967-02-17,1967,2,17,156
1967-02-18,1967,2,18,140
1967-02-19,1967,2,19,191
1967-02-20,1967,2,20,197
1967-02-21,1967,2,21,209
1967-02-22,1967,2,22,204
1967-02-23,1967,2,23,216
1967-02-24,1967,2,24,190
1967-02-25,1967,2,25,156
1967-02-26,1967,2,26,150
1967-02-27,1967,2,27,232
1967-02-28,1967,2,28,221
1967-03-01,1967,3,1,237
1967-03-02,1967,3,2,205
1967-03-03,1967,3,3,185
1967-03-04,1967,3,4,220
1967-03-05,1967,3,5,176
1967-03-06,1967,3,6,210
1967-03-07,1967,3,7,194
1967-03-08,1967,3,8,194
1967-03-09,1967,3,9,200
1967-03-10,1967,3,10,205
1967-03-11,1967,3,11,228
1967-03-12,1967,3,12,193
1967-03-13,1967,3,13,219
1967-03-14,1967,3,14,189
1967-03-15,1967,3,15,206
1967-03-16,1967,3,16,226
1967-03-17,1967,3,17,236
1967-03-18,1967,3,18,224
1967-03-19,1967,3,19,220
1967-03-20,1967,3,20,216
1967-03-21,1967,3,21,221
1967-03-22,1967,3,22,202
1967-03-23,1967,3,23,238
1967-03-24,1967,3,24,205
1967-03-25,1967,3,25,224
1967-03-26,1967,3,26,196
1967-03-27,1967,3,27,205
1967-03-28,1967,3,28,264
1967-03-29,1967,3,29,242
1967-03-30,1967,3,30,227
1967-03-31,1967,3,31,238
1967-04-01,1967,4,1,246
1967-04-02,1967,4,2,274
1967-04-03,1967,4,3,244
1967-04-04,1967,4,4,250
1967-04-05,1967,4,5,270
1967-04-06,1967,4,6,258
1967-04-07,1967,4,7,220
1967-04-08,1967,4,8,219
1967-04-09,1967,4,9,266
1967-04-10,1967,4,10,266
1967-04-11,1967,4,11,250
1967-04-12,1967,4,12,296
1967-04-13,1967,4,13,280
1967-04-14,1967,4,14,264
1967-04-15,1967,4,15,250
1967-04-16,1967,4,16,293
1967-04-17,1967,4,17,273
1967-04-18,1967,4,18,294
1967-04-19,1967,4,19,302
1967-04-20,1967,4,20,289
1967-04-21,1967,4,21,252
1967-04-22,1967,4,22,275
1967-04-23,1967,4,23,276
1967-04-24,1967,4,24,256
1967-04-25,1967,4,25,257
1967-04-26,1967,4,26,257
1967-04-27,1967,4,27,270
1967-04-28,1967,4,28,270
1967-04-29,1967,4,29,266
1967-04-30,1967,4,30,282
1967-05-01,1967,5,1,262
1967-05-02,1967,5,2,283
1967-05-03,1967,5,3,265
1967-05-04,1967,5,4,228
1967-05-05,1967,5,5,250
1967-05-06,1967,5,6,298
1967-05-07,1967,5,7,285
1967-05-08,1967,5,8,270
1967-05-09,1967,5,9,284
1967-05-10,1967,5,10,260
1967-05-11,1967,5,11,208
1967-05-12,1967,5,12,228
1967-05-13,1967,5,13,273
1967-05-14,1967,5,14,292
1967-05-15,1967,5,15,302
1967-05-16,1967,5,16,308
1967-05-17,1967,5,17,260
1967-05-18,1967,5,18,270
1967-05-19,1967,5,19,276
1967-05-20,1967,5,20,276
1967-05-21,1967,5,21,280
1967-05-22,1967,5,22,299
1967-05-23,1967,5,23,282
1967-05-24,1967,5,24,270
1967-05-25,1967,5,25,268
1967-05-26,1967,5,26,278
1967-05-27,1967,5,27,258
1967-05-28,1967,5,28,268
1967-05-29,1967,5,29,251
1967-05-30,1967,5,30,279
1967-05-31,1967,5,31,277
1967-06-01,1967,6,1,288
1967-06-02,1967,6,2,255
1967-06-03,1967,6,3,270
1967-06-04,1967,6,4,257
1967-06-05,1967,6,5,263
1967-06-06,1967,6,6,290
1967-06-07,1967,6,7,276
1967-06-08,1967,6,8,216
1967-06-09,1967,6,9,237
1967-06-10,1967,6,10,266
1967-06-11,1967,6,11,277
1967-06-12,1967,6,12,270
1967-06-13,1967,6,13,288
1967-06-14,1967,6,14,262
1967-06-15,1967,6,15,220
1967-06-16,1967,6,16,257
1967-06-17,1967,6,17,267
1967-06-18,1967,6,18,188
1967-06-19,1967,6,19,233
1967-06-20,1967,6,20,267
1967-06-21,1967,6,21,250
1967-06-22,1967,6,22,186
1967-06-23,1967,6,23,240
1967-06-24,1967,6,24,248
1967-06-25,1967,6,25,261
1967-06-26,1967,6,26,192
1967-06-27,1967,6,27,214
1967-06-28,1967,6,28,225
1967-06-29,1967,6,29,223
1967-06-30,1967,6,30,250
1967-07-01,1967,7,1,248
1967-07-02,1967,7,2,237
1967-07-03,1967,7,3,258
1967-07-04,1967,7,4,233
1967-07-05,1967,7,5,244
1967-07-06,1967,7,6,198
1967-07-07,1967,7,7,212
1967-07-08,1967,7,8,223
1967-07-09,1967,7,9,222
1967-07-10,1967,7,10,223
1967-07-11,1967,7,11,238
1967-07-12,1967,7,12,238
1967-07-13,1967,7,13,250
1967-07-14,1967,7,14,245
1967-07-15,1967,7,15,195
1967-07-16,1967,7,16,213
1967-07-17,1967,7,17,230
1967-07-18,1967,7,18,227
1967-07-19,1967,7,19,208
1967-07-20,1967,7,20,225
1967-07-21,1967,7,21,197
1967-07-22,1967,7,22,236
1967-07-23,1967,7,23,220
1967-07-24,1967,7,24,218
1967-07-25,1967,7,25,202
1967-07-26,1967,7,26,242
1967-07-27,1967,7,27,240
1967-07-28,1967,7,28,205
1967-07-29,1967,7,29,239
1967-07-30,1967,7,30,224
1967-07-31,1967,7,31,219
1967-08-01,1967,8,1,235
1967-08-02,1967,8,2,242
1967-08-03,1967,8,3,233
1967-08-04,1967,8,4,247
1967-08-05,1967,8,5,212
1967-08-06,1967,8,6,214
1967-08-07,1967,8,7,247
1967-08-08,1967,8,8,200
1967-08-09,1967,8,9,225
1967-08-10,1967,8,10,215
1967-08-11,1967,8,11,222
1967-08-12,1967,8,12,230
1967-08-13,1967,8,13,226
1967-08-14,1967,8,14,212
1967-08-15,1967,8,15,228
1967-08-16,1967,8,16,225
1967-08-17,1967,8,17,196
1967-08-18,1967,8,18,206
1967-08-19,1967,8,19,227
1967-08-20,1967,8,20,237
1967-08-21,1967,8,21,202
1967-08-22,1967,8,22,203
1967-08-23,1967,8,23,214
1967-08-24,1967,8,24,229
1967-08-25,1967,8,25,222
1967-08-26,1967,8,26,240
1967-08-27,1967,8,27,222
1967-08-28,1967,8,28,238
1967-08-29,1967,8,29,195
1967-08-30,1967,8,30,202
1967-08-31,1967,8,31,214
1967-09-01,1967,9,1,220
1967-09-02,1967,9,2,206
1967-09-03,1967,9,3,223
1967-09-04,1967,9,4,220
1967-09-05,1967,9,5,238
1967-09-06,1967,9,6,181
1967-09-07,1967,9,7,228
1967-09-08,1967,9,8,190
1967-09-09,1967,9,9,214
1967-09-10,1967,9,10,212
1967-09-11,1967,9,11,211
1967-09-12,1967,9,12,213
1967-09-13,1967,9,13,211
1967-09-14,1967,9,14,213
1967-09-15,1967,9,15,216
1967-09-16,1967,9,16,223
1967-09-17,1967,9,17,216
1967-09-18,1967,9,18,220
1967-09-19,1967,9,19,190
1967-09-20,1967,9,20,213
1967-09-21,1967,9,21,216
1967-09-22,1967,9,22,202
1967-09-23,1967,9,23,224
1967-09-24,1967,9,24,222
1967-09-25,1967,9,25,208
1967-09-26,1967,9,26,220
1967-09-27,1967,9,27,195
1967-09-28,1967,9,28,200
1967-09-29,1967,9,29,213
1967-09-30,1967,9,30,220
1967-10-01,1967,10,1,222
1967-10-02,1967,10,2,220
1967-10-03,1967,10,3,221
1967-10-04,1967,10,4,230
1967-10-05,1967,10,5,225
1967-10-06,1967,10,6,224
1967-10-07,1967,10,7,248
1967-10-08,1967,10,8,238
1967-10-09,1967,10,9,195
1967-10-10,1967,10,10,219
1967-10-11,1967,10,11,215
1967-10-12,1967,10,12,216
1967-10-13,1967,10,13,220
1967-10-14,1967,10,14,212
1967-10-15,1967,10,15,212
1967-10-16,1967,10,16,236
1967-10-17,1967,10,17,218
1967-10-18,1967,10,18,217
1967-10-19,1967,10,19,216
1967-10-20,1967,10,20,226
1967-10-21,1967,10,21,235
1967-10-22,1967,10,22,218
1967-10-23,1967,10,23,205
1967-10-24,1967,10,24,187
1967-10-25,1967,10,25,180
1967-10-26,1967,10,26,187
1967-10-27,1967,10,27,190
1967-10-28,1967,10,28,200
1967-10-29,1967,10,29,204
1967-10-30,1967,10,30,189
1967-10-31,1967,10,31,185
1967-11-01,1967,11,1,187
1967-11-02,1967,11,2,170
1967-11-03,1967,11,3,204
1967-11-04,1967,11,4,192
1967-11-05,1967,11,5,205
1967-11-06,1967,11,6,186
1967-11-07,1967,11,7,197
1967-11-08,1967,11,8,247
1967-11-09,1967,11,9,216
1967-11-10,1967,11,10,187
1967-11-11,1967,11,11,188
1967-11-12,1967,11,12,156
1967-11-13,1967,11,13,167
1967-11-14,1967,11,14,148
1967-11-15,1967,11,15,146
1967-11-16,1967,11,16,157
1967-11-17,1967,11,17,170
1967-11-18,1967,11,18,195
1967-11-19,1967,11,19,167
1967-11-20,1967,11,20,153
1967-11-21,1967,11,21,160
1967-11-22,1967,11,22,139
1967-11-23,1967,11,23,153
1967-11-24,1967,11,24,143
1967-11-25,1967,11,25,151
1967-11-26,1967,11,26,163
1967-11-27,1967,11,27,167
1967-11-28,1967,11,28,147
1967-11-29,1967,11,29,146
1967-11-30,1967,11,30,146
1967-12-01,1967,12,1,140
1967-12-02,1967,12,2,145
1967-12-03,1967,12,3,174
1967-12-04,1967,12,4,164
1967-12-05,1967,12,5,182
1967-12-06,1967,12,6,217
1967-12-07,1967,12,7,185
1967-12-08,1967,12,8,174
1967-12-09,1967,12,9,148
