"date","Year","Month","Day","value"
1958-03-01,1958,3,1,160
1958-03-02,1958,3,2,200
1958-03-03,1958,3,3,211
1958-03-04,1958,3,4,200
1958-03-05,1958,3,5,200
1958-03-06,1958,3,6,206
1958-03-07,1958,3,7,160
1958-03-08,1958,3,8,100
1958-03-09,1958,3,9,206
1958-03-10,1958,3,10,200
1958-03-11,1958,3,11,130
1958-03-12,1958,3,12,200
1958-03-13,1958,3,13,200
1958-03-14,1958,3,14,190
1958-03-15,1958,3,15,183
1958-03-16,1958,3,16,156
1958-03-17,1958,3,17,200
1958-03-18,1958,3,18,183
1958-03-19,1958,3,19,183
1958-03-20,1958,3,20,211
1958-03-21,1958,3,21,233
1958-03-22,1958,3,22,222
1958-03-23,1958,3,23,217
1958-03-24,1958,3,24,189
1958-03-25,1958,3,25,200
1958-03-26,1958,3,26,167
1958-03-27,1958,3,27,178
1958-03-28,1958,3,28,189
1958-03-29,1958,3,29,183
1958-03-30,1958,3,30,200
1958-03-31,1958,3,31,211
1958-04-01,1958,4,1,233
1958-04-02,1958,4,2,261
1958-04-03,1958,4,3,211
1958-04-04,1958,4,4,200
1958-04-05,1958,4,5,211
1958-04-06,1958,4,6,217
1958-04-07,1958,4,7,228
1958-04-08,1958,4,8,233
1958-04-09,1958,4,9,244
1958-04-10,1958,4,10,256
1958-04-11,1958,4,11,267
1958-04-12,1958,4,12,256
1958-04-13,1958,4,13,233
1958-04-14,1958,4,14,239
1958-04-15,1958,4,15,239
1958-04-16,1958,4,16,256
1958-04-17,1958,4,17,256
1958-04-18,1958,4,18,289
1958-04-19,1958,4,19,267
1958-04-20,1958,4,20,267
1958-04-21,1958,4,21,267
1958-04-22,1958,4,22,233
1958-04-23,1958,4,23,200
1958-04-24,1958,4,24,211
1958-04-25,1958,4,25,222
1958-04-26,1958,4,26,244
1958-04-27,1958,4,27,233
1958-04-28,1958,4,28,233
1958-04-29,1958,4,29,244
1958-04-30,1958,4,30,256
1958-05-01,1958,5,1,211
1958-05-02,1958,5,2,233
1958-05-03,1958,5,3,278
1958-05-04,1958,5,4,278
1958-05-05,1958,5,5,267
1958-05-06,1958,5,6,289
1958-05-07,1958,5,7,272
1958-05-08,1958,5,8,267
1958-05-09,1958,5,9,256
1958-05-10,1958,5,10,270
1958-05-11,1958,5,11,233
1958-05-12,1958,5,12,244
1958-05-13,1958,5,13,267
1958-05-14,1958,5,14,283
1958-05-15,1958,5,15,267
1958-05-16,1958,5,16,267
1958-05-17,1958,5,17,278
1958-05-18,1958,5,18,311
1958-05-19,1958,5,19,289
1958-05-20,1958,5,20,289
1958-05-21,1958,5,21,278
1958-05-22,1958,5,22,300
1958-05-23,1958,5,23,322
1958-05-24,1958,5,24,311
1958-05-25,1958,5,25,283
1958-05-26,1958,5,26,278
1958-05-27,1958,5,27,267
1958-05-28,1958,5,28,294
1958-05-29,1958,5,29,267
1958-05-30,1958,5,30,239
1958-05-31,1958,5,31,233
1958-06-01,1958,6,1,244
1958-06-02,1958,6,2,233
1958-06-03,1958,6,3,289
1958-06-04,1958,6,4,289
1958-06-05,1958,6,5,289
1958-06-06,1958,6,6,267
1958-06-07,1958,6,7,294
1958-06-08,1958,6,8,256
1958-06-09,1958,6,9,256
1958-06-10,1958,6,10,267
