"date","Year","Month","Day","value"
1945-01-01,1945,1,1,200
1945-01-02,1945,1,2,200
1945-01-03,1945,1,3,194
1945-01-04,1945,1,4,172
1945-01-05,1945,1,5,158
1945-01-06,1945,1,6,182
1945-01-07,1945,1,7,188
1945-01-08,1945,1,8,181
1945-01-09,1945,1,9,190
1945-01-10,1945,1,10,182
1945-01-11,1945,1,11,184
1945-01-12,1945,1,12,195
1945-01-13,1945,1,13,196
1945-01-14,1945,1,14,188
1945-01-15,1945,1,15,191
1945-01-16,1945,1,16,162
1945-01-17,1945,1,17,186
1945-01-18,1945,1,18,205
1945-01-19,1945,1,19,204
1945-01-20,1945,1,20,200
1945-01-21,1945,1,21,204
1945-01-22,1945,1,22,194
1945-01-23,1945,1,23,200
1945-01-24,1945,1,24,193
1945-01-25,1945,1,25,200
1945-01-26,1945,1,26,214
1945-01-27,1945,1,27,212
1945-01-28,1945,1,28,222
1945-01-29,1945,1,29,214
1945-01-30,1945,1,30,209
1945-01-31,1945,1,31,206
1945-02-01,1945,2,1,198
1945-02-02,1945,2,2,189
1945-02-03,1945,2,3,175
1945-02-04,1945,2,4,171
1945-02-05,1945,2,5,178
1945-02-06,1945,2,6,190
1945-02-07,1945,2,7,194
1945-02-08,1945,2,8,208
1945-02-09,1945,2,9,202
1945-02-10,1945,2,10,193
1945-02-11,1945,2,11,200
1945-02-12,1945,2,12,203
1945-02-13,1945,2,13,208
1945-02-14,1945,2,14,202
1945-02-15,1945,2,15,202
1945-02-16,1945,2,16,207
1945-02-17,1945,2,17,192
1945-02-18,1945,2,18,208
1945-02-19,1945,2,19,221
1945-02-20,1945,2,20,234
1945-02-21,1945,2,21,233
1945-02-22,1945,2,22,234
1945-02-23,1945,2,23,252
1945-02-24,1945,2,24,238
1945-02-25,1945,2,25,220
1945-02-26,1945,2,26,240
1945-02-27,1945,2,27,245
1945-02-28,1945,2,28,235
1945-03-01,1945,3,1,224
1945-03-02,1945,3,2,210
1945-03-03,1945,3,3,210
1945-03-04,1945,3,4,220
1945-03-05,1945,3,5,222
1945-03-06,1945,3,6,205
1945-03-07,1945,3,7,229
1945-03-08,1945,3,8,210
1945-03-09,1945,3,9,234
1945-03-10,1945,3,10,239
1945-03-11,1945,3,11,228
1945-03-12,1945,3,12,243
1945-03-13,1945,3,13,229
1945-03-14,1945,3,14,236
1945-03-15,1945,3,15,257
1945-03-16,1945,3,16,262
1945-03-17,1945,3,17,256
1945-03-18,1945,3,18,277
1945-03-19,1945,3,19,271
1945-03-20,1945,3,20,285
1945-03-21,1945,3,21,267
1945-03-22,1945,3,22,273
1945-03-23,1945,3,23,256
1945-03-24,1945,3,24,275
1945-03-25,1945,3,25,229.545
1945-03-26,1945,3,26,242
1945-03-27,1945,3,27,243
1945-03-28,1945,3,28,255
1945-03-29,1945,3,29,255
1945-03-30,1945,3,30,262
1945-03-31,1945,3,31,267
1945-04-01,1945,4,1,265
1945-04-02,1945,4,2,276
1945-04-03,1945,4,3,262
1945-04-04,1945,4,4,246
1945-04-05,1945,4,5,232
1945-04-06,1945,4,6,256
1945-04-07,1945,4,7,265
1945-04-08,1945,4,8,284
1945-04-09,1945,4,9,290
1945-04-10,1945,4,10,252
1945-04-11,1945,4,11,276
1945-04-12,1945,4,12,253
1945-04-13,1945,4,13,272
1945-04-14,1945,4,14,259
1945-04-15,1945,4,15,259
1945-04-16,1945,4,16,273
1945-04-17,1945,4,17,277
1945-04-18,1945,4,18,236
1945-04-19,1945,4,19,260
1945-04-20,1945,4,20,265
1945-04-21,1945,4,21,285
1945-04-22,1945,4,22,278
1945-04-23,1945,4,23,259
1945-04-24,1945,4,24,269
1945-04-25,1945,4,25,254
1945-04-26,1945,4,26,265
1945-04-27,1945,4,27,234
1945-04-28,1945,4,28,200
1945-04-29,1945,4,29,240
1945-04-30,1945,4,30,250
1945-05-01,1945,5,1,270
1945-05-02,1945,5,2,249
1945-05-03,1945,5,3,255
1945-05-04,1945,5,4,260
1945-05-05,1945,5,5,273
1945-05-06,1945,5,6,274
1945-05-07,1945,5,7,242
1945-05-08,1945,5,8,250
1945-05-09,1945,5,9,260
1945-05-10,1945,5,10,256
1945-05-11,1945,5,11,252
1945-05-12,1945,5,12,260
1945-05-13,1945,5,13,243
1945-05-14,1945,5,14,263
1945-05-15,1945,5,15,268
1945-05-16,1945,5,16,275
1945-05-17,1945,5,17,262
1945-05-18,1945,5,18,288
1945-05-19,1945,5,19,266
1945-05-20,1945,5,20,240
1945-05-21,1945,5,21,250
1945-05-22,1945,5,22,255
1945-05-23,1945,5,23,209
1945-05-24,1945,5,24,225
1945-05-25,1945,5,25,240
1945-05-26,1945,5,26,244
1945-05-27,1945,5,27,214
1945-05-28,1945,5,28,241
1945-05-29,1945,5,29,245
1945-05-30,1945,5,30,266
1945-05-31,1945,5,31,252
1945-06-01,1945,6,1,225
1945-06-02,1945,6,2,237
1945-06-03,1945,6,3,246
1945-06-04,1945,6,4,250
1945-06-05,1945,6,5,242
1945-06-06,1945,6,6,210
1945-06-07,1945,6,7,250
1945-06-08,1945,6,8,230
1945-06-09,1945,6,9,250
1945-06-10,1945,6,10,228
1945-06-11,1945,6,11,240
1945-06-12,1945,6,12,242
1945-06-13,1945,6,13,225
1945-06-14,1945,6,14,240
1945-06-15,1945,6,15,252
1945-06-16,1945,6,16,222
1945-06-17,1945,6,17,244
1945-06-18,1945,6,18,238
1945-06-19,1945,6,19,250
1945-06-20,1945,6,20,214
1945-06-21,1945,6,21,236
1945-06-22,1945,6,22,247
1945-06-23,1945,6,23,232
1945-06-24,1945,6,24,220
1945-06-25,1945,6,25,236
1945-06-26,1945,6,26,220
1945-06-27,1945,6,27,231
1945-06-28,1945,6,28,223
1945-06-29,1945,6,29,200
1945-06-30,1945,6,30,239
1945-07-01,1945,7,1,230
1945-07-02,1945,7,2,223
1945-07-03,1945,7,3,226
1945-07-04,1945,7,4,240
1945-07-05,1945,7,5,215
1945-07-06,1945,7,6,222
1945-07-07,1945,7,7,229
1945-07-08,1945,7,8,229
1945-07-09,1945,7,9,236
1945-07-10,1945,7,10,233
1945-07-11,1945,7,11,210
1945-07-12,1945,7,12,224
1945-07-13,1945,7,13,235
1945-07-14,1945,7,14,205
1945-07-15,1945,7,15,215
1945-07-16,1945,7,16,235
1945-07-17,1945,7,17,234
1945-07-18,1945,7,18,234
1945-07-19,1945,7,19,238
1945-07-20,1945,7,20,233
1945-07-21,1945,7,21,230
1945-07-22,1945,7,22,230
1945-07-23,1945,7,23,230
1945-07-24,1945,7,24,232
1945-07-25,1945,7,25,241
1945-07-26,1945,7,26,217
1945-07-27,1945,7,27,222
1945-07-28,1945,7,28,234
1945-07-29,1945,7,29,209
1945-07-30,1945,7,30,210
1945-07-31,1945,7,31,234
1945-08-01,1945,8,1,228
1945-08-02,1945,8,2,230
1945-08-03,1945,8,3,230
1945-08-04,1945,8,4,225
1945-08-05,1945,8,5,217
1945-08-06,1945,8,6,224
1945-08-07,1945,8,7,225
1945-08-08,1945,8,8,228
1945-08-09,1945,8,9,224
1945-08-10,1945,8,10,221
1945-08-11,1945,8,11,230
1945-08-12,1945,8,12,211
1945-08-13,1945,8,13,228
1945-08-14,1945,8,14,226
1945-08-15,1945,8,15,229
1945-08-16,1945,8,16,229
1945-08-17,1945,8,17,227
1945-08-18,1945,8,18,231
1945-08-19,1945,8,19,229
1945-08-20,1945,8,20,210
1945-08-21,1945,8,21,221
1945-08-22,1945,8,22,229
1945-08-23,1945,8,23,201
1945-08-24,1945,8,24,214
1945-08-25,1945,8,25,233
1945-08-26,1945,8,26,239
1945-08-27,1945,8,27,238
1945-08-28,1945,8,28,215
1945-08-29,1945,8,29,214
1945-08-30,1945,8,30,221
1945-08-31,1945,8,31,220
1945-09-01,1945,9,1,220
1945-09-02,1945,9,2,215
1945-09-03,1945,9,3,228
1945-09-04,1945,9,4,232
1945-09-05,1945,9,5,216
1945-09-06,1945,9,6,213
1945-09-07,1945,9,7,216
1945-09-08,1945,9,8,225
1945-09-09,1945,9,9,208
1945-09-10,1945,9,10,230
1945-09-11,1945,9,11,246
1945-09-12,1945,9,12,201
1945-09-13,1945,9,13,221
1945-09-14,1945,9,14,230
1945-09-15,1945,9,15,237
1945-09-16,1945,9,16,225
1945-09-17,1945,9,17,235
1945-09-18,1945,9,18,228
1945-09-19,1945,9,19,220
1945-09-20,1945,9,20,221
1945-09-21,1945,9,21,234
1945-09-22,1945,9,22,227
1945-09-23,1945,9,23,220
1945-09-24,1945,9,24,235
1945-09-25,1945,9,25,232
1945-09-26,1945,9,26,225
1945-09-27,1945,9,27,221
1945-09-28,1945,9,28,216
1945-09-29,1945,9,29,216
1945-09-30,1945,9,30,225
1945-10-01,1945,10,1,229
1945-10-02,1945,10,2,237
1945-10-03,1945,10,3,238
1945-10-04,1945,10,4,224
1945-10-05,1945,10,5,220
1945-10-06,1945,10,6,217
1945-10-07,1945,10,7,235
1945-10-08,1945,10,8,229
1945-10-09,1945,10,9,224
1945-10-10,1945,10,10,231
1945-10-11,1945,10,11,218
1945-10-12,1945,10,12,216
1945-10-13,1945,10,13,221
1945-10-14,1945,10,14,223
1945-10-15,1945,10,15,215
1945-10-16,1945,10,16,221
1945-10-17,1945,10,17,220
1945-10-18,1945,10,18,220
1945-10-19,1945,10,19,215
1945-10-20,1945,10,20,228
1945-10-21,1945,10,21,221
1945-10-22,1945,10,22,226
1945-10-23,1945,10,23,220
1945-10-24,1945,10,24,221
1945-10-25,1945,10,25,222
1945-10-26,1945,10,26,230
1945-10-27,1945,10,27,229
1945-10-28,1945,10,28,220
1945-10-29,1945,10,29,215
1945-10-30,1945,10,30,206
1945-10-31,1945,10,31,220
1945-11-01,1945,11,1,221
1945-11-02,1945,11,2,221
1945-11-03,1945,11,3,199
1945-11-04,1945,11,4,214
1945-11-05,1945,11,5,211
1945-11-06,1945,11,6,193
1945-11-07,1945,11,7,192
1945-11-08,1945,11,8,179
1945-11-09,1945,11,9,205
1945-11-10,1945,11,10,201
1945-11-11,1945,11,11,211
1945-11-12,1945,11,12,211
1945-11-13,1945,11,13,211
1945-11-14,1945,11,14,191
1945-11-15,1945,11,15,200
1945-11-16,1945,11,16,196
1945-11-17,1945,11,17,208
1945-11-18,1945,11,18,204
1945-11-19,1945,11,19,199
1945-11-20,1945,11,20,203
1945-11-21,1945,11,21,205
1945-11-22,1945,11,22,209
1945-11-23,1945,11,23,217
1945-11-24,1945,11,24,224
1945-11-25,1945,11,25,234
1945-11-26,1945,11,26,230
1945-11-27,1945,11,27,195
1945-11-28,1945,11,28,198
1945-11-29,1945,11,29,209
1945-11-30,1945,11,30,222
1945-12-01,1945,12,1,215
1945-12-02,1945,12,2,192
1945-12-03,1945,12,3,174
1945-12-04,1945,12,4,180
1945-12-05,1945,12,5,190
1945-12-06,1945,12,6,191
1945-12-07,1945,12,7,183
1945-12-08,1945,12,8,200
1945-12-09,1945,12,9,200
1945-12-10,1945,12,10,192
1945-12-11,1945,12,11,190
1945-12-12,1945,12,12,192
1945-12-13,1945,12,13,190
1945-12-14,1945,12,14,193
1945-12-15,1945,12,15,181.808
1945-12-16,1945,12,16,203
1945-12-17,1945,12,17,187
1945-12-18,1945,12,18,183
1945-12-19,1945,12,19,178
1945-12-20,1945,12,20,176
1945-12-21,1945,12,21,162
1945-12-22,1945,12,22,168
1945-12-23,1945,12,23,170
1945-12-24,1945,12,24,180
1945-12-25,1945,12,25,170
1945-12-26,1945,12,26,166
1945-12-27,1945,12,27,174
1945-12-28,1945,12,28,161
1945-12-29,1945,12,29,176
1945-12-30,1945,12,30,160
1945-12-31,1945,12,31,162
1946-01-01,1946,1,1,178
1946-01-02,1946,1,2,181
1946-01-03,1946,1,3,181
1946-01-04,1946,1,4,194
1946-01-05,1946,1,5,204
1946-01-06,1946,1,6,240
1946-01-07,1946,1,7,238
1946-01-08,1946,1,8,206
1946-01-09,1946,1,9,209
1946-01-10,1946,1,10,231
1946-01-11,1946,1,11,237
1946-01-12,1946,1,12,227
1946-01-13,1946,1,13,200
1946-01-14,1946,1,14,200
1946-01-15,1946,1,15,214
1946-01-16,1946,1,16,211
1946-01-17,1946,1,17,253
1946-01-18,1946,1,18,203
1946-01-19,1946,1,19,199
1946-01-20,1946,1,20,199
1946-01-21,1946,1,21,204
1946-01-22,1946,1,22,206
1946-01-23,1946,1,23,180
1946-01-24,1946,1,24,182
1946-01-25,1946,1,25,195
1946-01-26,1946,1,26,192
1946-01-27,1946,1,27,177
1946-01-28,1946,1,28,182
1946-01-29,1946,1,29,194
1946-01-30,1946,1,30,189
1946-01-31,1946,1,31,199
1946-02-01,1946,2,1,218
1946-02-02,1946,2,2,215
1946-02-03,1946,2,3,216
1946-02-04,1946,2,4,221
1946-02-05,1946,2,5,229
1946-02-06,1946,2,6,216
1946-02-07,1946,2,7,211
1946-02-08,1946,2,8,195
1946-02-09,1946,2,9,184
1946-02-10,1946,2,10,206
1946-02-11,1946,2,11,217
1946-02-12,1946,2,12,219
1946-02-13,1946,2,13,220
1946-02-14,1946,2,14,225
1946-02-15,1946,2,15,214
1946-02-16,1946,2,16,214
1946-02-17,1946,2,17,200
1946-02-18,1946,2,18,220
1946-02-19,1946,2,19,217
1946-02-20,1946,2,20,208
1946-02-21,1946,2,21,212
1946-02-22,1946,2,22,221
1946-02-23,1946,2,23,223
1946-02-24,1946,2,24,225
1946-02-25,1946,2,25,204
1946-02-26,1946,2,26,249
1946-02-27,1946,2,27,273
1946-02-28,1946,2,28,246
1946-03-01,1946,3,1,257
1946-03-02,1946,3,2,237
1946-03-03,1946,3,3,235
1946-03-04,1946,3,4,265
1946-03-05,1946,3,5,250
1946-03-06,1946,3,6,227
1946-03-07,1946,3,7,237
1946-03-08,1946,3,8,249
1946-03-09,1946,3,9,262
1946-03-10,1946,3,10,251
1946-03-11,1946,3,11,254
1946-03-12,1946,3,12,246
1946-03-13,1946,3,13,260
1946-03-14,1946,3,14,270
1946-03-15,1946,3,15,268
1946-03-16,1946,3,16,276
1946-03-17,1946,3,17,275
1946-03-18,1946,3,18,283
1946-03-19,1946,3,19,219
1946-03-20,1946,3,20,252
1946-03-21,1946,3,21,280
1946-03-22,1946,3,22,241
1946-03-23,1946,3,23,231
1946-03-24,1946,3,24,227
1946-03-25,1946,3,25,236
1946-03-26,1946,3,26,261
1946-03-27,1946,3,27,269
1946-03-28,1946,3,28,279
1946-03-29,1946,3,29,272
1946-03-30,1946,3,30,256
1946-03-31,1946,3,31,260
1946-04-01,1946,4,1,254
1946-04-02,1946,4,2,263
1946-04-03,1946,4,3,265
1946-04-04,1946,4,4,260
1946-04-05,1946,4,5,274
1946-04-06,1946,4,6,278
1946-04-07,1946,4,7,272
1946-04-08,1946,4,8,280
1946-04-09,1946,4,9,269
1946-04-10,1946,4,10,270
1946-04-11,1946,4,11,285
1946-04-12,1946,4,12,250
1946-04-13,1946,4,13,262
1946-04-14,1946,4,14,279
1946-04-15,1946,4,15,255
1946-04-16,1946,4,16,272
1946-04-17,1946,4,17,278
1946-04-18,1946,4,18,269
1946-04-19,1946,4,19,275
1946-04-20,1946,4,20,272
1946-04-21,1946,4,21,248
1946-04-22,1946,4,22,253
1946-04-23,1946,4,23,271
1946-04-24,1946,4,24,260
1946-04-25,1946,4,25,275
1946-04-26,1946,4,26,277
1946-04-27,1946,4,27,270
1946-04-28,1946,4,28,282
1946-04-29,1946,4,29,266
1946-04-30,1946,4,30,270
1946-05-01,1946,5,1,259
1946-05-02,1946,5,2,268
1946-05-03,1946,5,3,281
1946-05-04,1946,5,4,263
1946-05-05,1946,5,5,264
1946-05-06,1946,5,6,269
1946-05-07,1946,5,7,274
1946-05-08,1946,5,8,278
1946-05-09,1946,5,9,226
1946-05-10,1946,5,10,249
1946-05-11,1946,5,11,228
1946-05-12,1946,5,12,224
1946-05-13,1946,5,13,256
1946-05-14,1946,5,14,235
1946-05-15,1946,5,15,267
1946-05-16,1946,5,16,228
1946-05-17,1946,5,17,237
1946-05-18,1946,5,18,224
1946-05-19,1946,5,19,227
1946-05-20,1946,5,20,249
1946-05-21,1946,5,21,258
1946-05-22,1946,5,22,258
1946-05-23,1946,5,23,226
1946-05-24,1946,5,24,228
1946-05-25,1946,5,25,251
1946-05-26,1946,5,26,231
1946-05-27,1946,5,27,218
1946-05-28,1946,5,28,238
1946-05-29,1946,5,29,245
1946-05-30,1946,5,30,268
1946-05-31,1946,5,31,246
1946-06-01,1946,6,1,249
1946-06-02,1946,6,2,220
1946-06-03,1946,6,3,256
1946-06-04,1946,6,4,253
1946-06-05,1946,6,5,215
1946-06-06,1946,6,6,235
1946-06-07,1946,6,7,241
1946-06-08,1946,6,8,215
1946-06-09,1946,6,9,218
1946-06-10,1946,6,10,209
1946-06-11,1946,6,11,223
1946-06-12,1946,6,12,235
1946-06-13,1946,6,13,238
1946-06-14,1946,6,14,200
1946-06-15,1946,6,15,229
1946-06-16,1946,6,16,209
1946-06-17,1946,6,17,234
1946-06-18,1946,6,18,216
1946-06-19,1946,6,19,219
1946-06-20,1946,6,20,213
1946-06-21,1946,6,21,209
1946-06-22,1946,6,22,224
1946-06-23,1946,6,23,218
1946-06-24,1946,6,24,230
1946-06-25,1946,6,25,224
1946-06-26,1946,6,26,238
1946-06-27,1946,6,27,248
1946-06-28,1946,6,28,234
1946-06-29,1946,6,29,216
1946-06-30,1946,6,30,220
1946-07-01,1946,7,1,236
1946-07-02,1946,7,2,231
1946-07-03,1946,7,3,235
1946-07-04,1946,7,4,213
1946-07-05,1946,7,5,237
1946-07-06,1946,7,6,238
1946-07-07,1946,7,7,247
1946-07-08,1946,7,8,213
1946-07-09,1946,7,9,231
1946-07-10,1946,7,10,216
1946-07-11,1946,7,11,228
1946-07-12,1946,7,12,233
1946-07-13,1946,7,13,225
1946-07-14,1946,7,14,215
1946-07-15,1946,7,15,224
1946-07-16,1946,7,16,224
1946-07-17,1946,7,17,230
1946-07-18,1946,7,18,196
1946-07-19,1946,7,19,230
1946-07-20,1946,7,20,227
1946-07-21,1946,7,21,230
1946-07-22,1946,7,22,220
1946-07-23,1946,7,23,220
1946-07-24,1946,7,24,231
1946-07-25,1946,7,25,214
1946-07-26,1946,7,26,222
1946-07-27,1946,7,27,231
1946-07-28,1946,7,28,219
1946-07-29,1946,7,29,225
1946-07-30,1946,7,30,227
1946-07-31,1946,7,31,213
1946-08-01,1946,8,1,219
1946-08-02,1946,8,2,212
1946-08-03,1946,8,3,223
1946-08-04,1946,8,4,222
1946-08-05,1946,8,5,227
1946-08-06,1946,8,6,227
1946-08-07,1946,8,7,233
1946-08-08,1946,8,8,233
1946-08-09,1946,8,9,206
1946-08-10,1946,8,10,223
1946-08-11,1946,8,11,220
1946-08-12,1946,8,12,224
1946-08-13,1946,8,13,217
1946-08-14,1946,8,14,224
1946-08-15,1946,8,15,223
1946-08-16,1946,8,16,208
1946-08-17,1946,8,17,214
1946-08-18,1946,8,18,224
1946-08-19,1946,8,19,228
1946-08-20,1946,8,20,227
1946-08-21,1946,8,21,226
1946-08-22,1946,8,22,220
1946-08-23,1946,8,23,210
1946-08-24,1946,8,24,227.514
1946-08-25,1946,8,25,230
1946-08-26,1946,8,26,209
1946-08-27,1946,8,27,207
1946-08-28,1946,8,28,232
1946-08-29,1946,8,29,230
1946-08-30,1946,8,30,239
1946-08-31,1946,8,31,218
1946-09-01,1946,9,1,221
1946-09-02,1946,9,2,208
1946-09-03,1946,9,3,232
1946-09-04,1946,9,4,219
1946-09-05,1946,9,5,220
1946-09-06,1946,9,6,222
1946-09-07,1946,9,7,215
1946-09-08,1946,9,8,219
1946-09-09,1946,9,9,209
1946-09-10,1946,9,10,232
1946-09-11,1946,9,11,215
1946-09-12,1946,9,12,209
1946-09-13,1946,9,13,216
1946-09-14,1946,9,14,228
1946-09-15,1946,9,15,210
1946-09-16,1946,9,16,218
1946-09-17,1946,9,17,236
1946-09-18,1946,9,18,229
1946-09-19,1946,9,19,212
1946-09-20,1946,9,20,222
1946-09-21,1946,9,21,213
1946-09-22,1946,9,22,228
1946-09-23,1946,9,23,224
1946-09-24,1946,9,24,218
1946-09-25,1946,9,25,232
1946-09-26,1946,9,26,210
1946-09-27,1946,9,27,223
1946-09-28,1946,9,28,206
1946-09-29,1946,9,29,211
1946-09-30,1946,9,30,211
1946-10-01,1946,10,1,219
1946-10-02,1946,10,2,212
1946-10-03,1946,10,3,210
1946-10-04,1946,10,4,225
1946-10-05,1946,10,5,213
1946-10-06,1946,10,6,211
1946-10-07,1946,10,7,226
1946-10-08,1946,10,8,225
1946-10-09,1946,10,9,226
1946-10-10,1946,10,10,214
1946-10-11,1946,10,11,223
1946-10-12,1946,10,12,198
1946-10-13,1946,10,13,215
1946-10-14,1946,10,14,214
1946-10-15,1946,10,15,213
1946-10-16,1946,10,16,204
1946-10-17,1946,10,17,223
1946-10-18,1946,10,18,219
1946-10-19,1946,10,19,223
1946-10-20,1946,10,20,215
1946-10-21,1946,10,21,232
1946-10-22,1946,10,22,213
1946-10-23,1946,10,23,225
1946-10-24,1946,10,24,217
1946-10-25,1946,10,25,214
1946-10-26,1946,10,26,221
1946-10-27,1946,10,27,235
1946-10-28,1946,10,28,223
1946-10-29,1946,10,29,224
1946-10-30,1946,10,30,217
1946-10-31,1946,10,31,220
1946-11-01,1946,11,1,226
1946-11-02,1946,11,2,224
1946-11-03,1946,11,3,220
1946-11-04,1946,11,4,231
1946-11-05,1946,11,5,226
1946-11-06,1946,11,6,228
1946-11-07,1946,11,7,210
