"date","Year","Month","Day","value"
1973-01-01,1973,1,1,128.005
1973-01-02,1973,1,2,151.558
1973-01-03,1973,1,3,172.039
1973-01-04,1973,1,4,204.808
1973-01-05,1973,1,5,200.712
1973-01-06,1973,1,6,220
1973-01-07,1973,1,7,195.592
1973-01-08,1973,1,8,182.279
1973-01-09,1973,1,9,171.015
1973-01-10,1973,1,10,151.558
1973-01-11,1973,1,11,180
1973-01-12,1973,1,12,149.51
1973-01-13,1973,1,13,160
1973-01-14,1973,1,14,141.318
1973-01-15,1973,1,15,139.269
1973-01-16,1973,1,16,174.087
1973-01-17,1973,1,17,170
1973-01-18,1973,1,18,170
1973-01-19,1973,1,19,166.919
1973-01-20,1973,1,20,151.558
1973-01-21,1973,1,21,190
1973-01-22,1973,1,22,138.245
1973-01-23,1973,1,23,190
1973-01-24,1973,1,24,182.279
1973-01-25,1973,1,25,210
1973-01-26,1973,1,26,180
1973-01-27,1973,1,27,210
1973-01-28,1973,1,28,220
1973-01-29,1973,1,29,187.399
1973-01-30,1973,1,30,210
1973-01-31,1973,1,31,185.351
1973-02-01,1973,2,1,180
1973-02-02,1973,2,2,151.558
1973-02-03,1973,2,3,133.125
1973-02-04,1973,2,4,129.029
1973-02-05,1973,2,5,145.414
1973-02-06,1973,2,6,171.015
1973-02-07,1973,2,7,230
1973-02-08,1973,2,8,236.553
1973-02-09,1973,2,9,220.169
1973-02-10,1973,2,10,191.495
1973-02-11,1973,2,11,182.279
1973-02-12,1973,2,12,163.846
1973-02-13,1973,2,13,230
1973-02-14,1973,2,14,230
1973-02-15,1973,2,15,179.207
1973-02-16,1973,2,16,161.798
1973-02-17,1973,2,17,210
1973-02-18,1973,2,18,174.087
1973-02-19,1973,2,19,172.039
1973-02-20,1973,2,20,211.976
1973-02-21,1973,2,21,210
1973-02-22,1973,2,22,195.592
1973-02-23,1973,2,23,221.193
1973-02-24,1973,2,24,237.577
1973-02-25,1973,2,25,230.409
1973-02-26,1973,2,26,225.289
1973-02-27,1973,2,27,228.361
1973-02-28,1973,2,28,200
1973-03-01,1973,3,1,230
1973-03-02,1973,3,2,240
1973-03-03,1973,3,3,206.856
1973-03-04,1973,3,4,180.231
