"date","Year","Month","Day","value"
1950-01-01,1950,1,1,93
1950-01-02,1950,1,2,110
1950-01-03,1950,1,3,130
1950-01-04,1950,1,4,100
1950-01-05,1950,1,5,100
1950-01-06,1950,1,6,160
1950-01-07,1950,1,7,160
1950-01-08,1950,1,8,160
1950-01-09,1950,1,9,100
1950-01-10,1950,1,10,90
1950-01-11,1950,1,11,85
1950-01-12,1950,1,12,85
1950-01-13,1950,1,13,70
1950-01-14,1950,1,14,70
1950-01-15,1950,1,15,95
1950-01-16,1950,1,16,80
1950-01-17,1950,1,17,65
1950-01-18,1950,1,18,80
1950-01-19,1950,1,19,80
1950-01-20,1950,1,20,90
1950-01-21,1950,1,21,115
1950-01-22,1950,1,22,115
1950-01-23,1950,1,23,120
1950-01-24,1950,1,24,135
1950-01-25,1950,1,25,145
1950-01-26,1950,1,26,135
1950-01-27,1950,1,27,120
1950-01-28,1950,1,28,113
1950-01-29,1950,1,29,113
1950-01-30,1950,1,30,120
1950-01-31,1950,1,31,140
1950-02-01,1950,2,1,155
1950-02-02,1950,2,2,160
1950-02-03,1950,2,3,170
1950-02-04,1950,2,4,175
1950-02-05,1950,2,5,145
1950-02-06,1950,2,6,110
1950-02-07,1950,2,7,85
1950-02-08,1950,2,8,87
1950-02-09,1950,2,9,87
1950-02-10,1950,2,10,75
1950-02-11,1950,2,11,90
1950-02-12,1950,2,12,90
1950-02-13,1950,2,13,85
1950-02-14,1950,2,14,90
1950-02-15,1950,2,15,95
1950-02-16,1950,2,16,103
1950-02-17,1950,2,17,115
1950-02-18,1950,2,18,124
1950-02-19,1950,2,19,114
1950-02-20,1950,2,20,128
1950-02-21,1950,2,21,115
1950-02-22,1950,2,22,80
1950-02-23,1950,2,23,90
1950-02-24,1950,2,24,100
1950-02-25,1950,2,25,100
1950-02-26,1950,2,26,100
1950-02-27,1950,2,27,143
1950-02-28,1950,2,28,155
1950-03-01,1950,3,1,205
1950-03-02,1950,3,2,158
1950-03-03,1950,3,3,195
1950-03-04,1950,3,4,120
1950-03-05,1950,3,5,120
1950-03-06,1950,3,6,130
1950-03-07,1950,3,7,135
1950-03-08,1950,3,8,116
1950-03-09,1950,3,9,130
1950-03-10,1950,3,10,145
1950-03-11,1950,3,11,135
1950-03-12,1950,3,12,120
1950-03-13,1950,3,13,120
1950-03-14,1950,3,14,130
1950-03-15,1950,3,15,165
1950-03-16,1950,3,16,165
1950-03-17,1950,3,17,170
1950-03-18,1950,3,18,153
1950-03-19,1950,3,19,125
1950-03-20,1950,3,20,120
1950-03-21,1950,3,21,140
1950-03-22,1950,3,22,147
1950-03-23,1950,3,23,150
1950-03-24,1950,3,24,125
1950-03-25,1950,3,25,155
1950-03-26,1950,3,26,140
1950-03-27,1950,3,27,145
1950-03-28,1950,3,28,160
1950-03-29,1950,3,29,167
1950-03-30,1950,3,30,170
1950-03-31,1950,3,31,170
1950-04-01,1950,4,1,170
1950-04-02,1950,4,2,147
1950-04-03,1950,4,3,160
1950-04-04,1950,4,4,170
1950-04-05,1950,4,5,178
1950-04-06,1950,4,6,200
1950-04-07,1950,4,7,197
1950-04-08,1950,4,8,200
1950-04-09,1950,4,9,167
1950-04-10,1950,4,10,170
1950-04-11,1950,4,11,140
1950-04-12,1950,4,12,135
1950-04-13,1950,4,13,145
1950-04-14,1950,4,14,153
1950-04-15,1950,4,15,160
1950-04-16,1950,4,16,160
1950-04-17,1950,4,17,175
1950-04-18,1950,4,18,140
1950-04-19,1950,4,19,147
1950-04-20,1950,4,20,127
1950-04-21,1950,4,21,175
1950-04-22,1950,4,22,164
1950-04-23,1950,4,23,193
1950-04-24,1950,4,24,156
1950-04-25,1950,4,25,195
1950-04-26,1950,4,26,195
1950-04-27,1950,4,27,200
1950-04-28,1950,4,28,230
1950-04-29,1950,4,29,244
1950-04-30,1950,4,30,248
1950-05-01,1950,5,1,253
1950-05-02,1950,5,2,195
1950-05-03,1950,5,3,230
