"date","Year","Month","Day","value"
1970-01-01,1970,1,1,230
1970-01-02,1970,1,2,221
1970-01-03,1970,1,3,229
1970-01-04,1970,1,4,231
1970-01-05,1970,1,5,227
1970-01-06,1970,1,6,239
1970-01-07,1970,1,7,222
1970-01-08,1970,1,8,225
1970-01-09,1970,1,9,226
1970-01-10,1970,1,10,219
1970-01-11,1970,1,11,230
1970-01-12,1970,1,12,229
1970-01-13,1970,1,13,232
1970-01-14,1970,1,14,231
1970-01-15,1970,1,15,233
1970-01-16,1970,1,16,231
1970-01-17,1970,1,17,235
1970-01-18,1970,1,18,222
1970-01-19,1970,1,19,233
1970-01-20,1970,1,20,244
1970-01-21,1970,1,21,236
1970-01-22,1970,1,22,228
1970-01-23,1970,1,23,234
1970-01-24,1970,1,24,234
1970-01-25,1970,1,25,230
1970-01-26,1970,1,26,231
1970-01-27,1970,1,27,235
1970-01-28,1970,1,28,233
1970-01-29,1970,1,29,241
1970-01-30,1970,1,30,235
1970-01-31,1970,1,31,251
1970-02-01,1970,2,1,239
1970-02-02,1970,2,2,229
1970-02-03,1970,2,3,238
1970-02-04,1970,2,4,228
1970-02-05,1970,2,5,228
1970-02-06,1970,2,6,226
1970-02-07,1970,2,7,238
1970-02-08,1970,2,8,228
1970-02-09,1970,2,9,226
1970-02-10,1970,2,10,223
1970-02-11,1970,2,11,222
1970-02-12,1970,2,12,233
1970-02-13,1970,2,13,223
1970-02-14,1970,2,14,202
1970-02-15,1970,2,15,228
1970-02-16,1970,2,16,217
1970-02-17,1970,2,17,218
1970-02-18,1970,2,18,227
1970-02-19,1970,2,19,244
1970-02-20,1970,2,20,228
1970-02-21,1970,2,21,228
1970-02-22,1970,2,22,229
1970-02-23,1970,2,23,220
1970-02-24,1970,2,24,233
1970-02-25,1970,2,25,229
1970-02-26,1970,2,26,252
1970-02-27,1970,2,27,219
1970-02-28,1970,2,28,224
1970-03-01,1970,3,1,236
1970-03-02,1970,3,2,229
1970-03-03,1970,3,3,236
1970-03-04,1970,3,4,239
1970-03-05,1970,3,5,239
1970-03-06,1970,3,6,233
1970-03-07,1970,3,7,228
1970-03-08,1970,3,8,226
1970-03-09,1970,3,9,236
1970-03-10,1970,3,10,223
1970-03-11,1970,3,11,229
1970-03-12,1970,3,12,230
1970-03-13,1970,3,13,246
1970-03-14,1970,3,14,226
1970-03-15,1970,3,15,238
1970-03-16,1970,3,16,236
1970-03-17,1970,3,17,228
1970-03-18,1970,3,18,238
1970-03-19,1970,3,19,236
1970-03-20,1970,3,20,220
1970-03-21,1970,3,21,233
1970-03-22,1970,3,22,239
1970-03-23,1970,3,23,233
1970-03-24,1970,3,24,238
1970-03-25,1970,3,25,235
1970-03-26,1970,3,26,232
1970-03-27,1970,3,27,222
1970-03-28,1970,3,28,239
1970-03-29,1970,3,29,230
1970-03-30,1970,3,30,234
1970-03-31,1970,3,31,244
1970-04-01,1970,4,1,241
1970-04-02,1970,4,2,227
1970-04-03,1970,4,3,224
1970-04-04,1970,4,4,233
1970-04-05,1970,4,5,204
1970-04-06,1970,4,6,241
1970-04-07,1970,4,7,209
1970-04-08,1970,4,8,211
1970-04-09,1970,4,9,200
1970-04-10,1970,4,10,228
1970-04-11,1970,4,11,228
1970-04-12,1970,4,12,223
1970-04-13,1970,4,13,226
1970-04-14,1970,4,14,238
1970-04-15,1970,4,15,231
1970-04-16,1970,4,16,229
1970-04-17,1970,4,17,239
1970-04-18,1970,4,18,234
1970-04-19,1970,4,19,245
1970-04-20,1970,4,20,245
1970-04-21,1970,4,21,239
1970-04-22,1970,4,22,239
1970-04-23,1970,4,23,232
1970-04-24,1970,4,24,231
1970-04-25,1970,4,25,251
1970-04-26,1970,4,26,244
1970-04-27,1970,4,27,241
1970-04-28,1970,4,28,247
1970-04-29,1970,4,29,243
1970-04-30,1970,4,30,233
1970-05-01,1970,5,1,231
1970-05-02,1970,5,2,236
1970-05-03,1970,5,3,228
1970-05-04,1970,5,4,234
1970-05-05,1970,5,5,224
1970-05-06,1970,5,6,228
1970-05-07,1970,5,7,242
1970-05-08,1970,5,8,239
1970-05-09,1970,5,9,233
1970-05-10,1970,5,10,218
1970-05-11,1970,5,11,244
1970-05-12,1970,5,12,233
1970-05-13,1970,5,13,231
1970-05-14,1970,5,14,219
1970-05-15,1970,5,15,238
1970-05-16,1970,5,16,243
1970-05-17,1970,5,17,239
1970-05-18,1970,5,18,238
1970-05-19,1970,5,19,234
1970-05-20,1970,5,20,228
1970-05-21,1970,5,21,242
1970-05-22,1970,5,22,226
1970-05-23,1970,5,23,234
1970-05-24,1970,5,24,227
1970-05-25,1970,5,25,222
1970-05-26,1970,5,26,233
1970-05-27,1970,5,27,242
1970-05-28,1970,5,28,241
1970-05-29,1970,5,29,236
1970-05-30,1970,5,30,233
1970-05-31,1970,5,31,226
1970-06-01,1970,6,1,239
1970-06-02,1970,6,2,245
1970-06-03,1970,6,3,236
1970-06-04,1970,6,4,245
1970-06-05,1970,6,5,242
1970-06-06,1970,6,6,241
1970-06-07,1970,6,7,232
1970-06-08,1970,6,8,232
1970-06-09,1970,6,9,223
1970-06-10,1970,6,10,228
1970-06-11,1970,6,11,229
1970-06-12,1970,6,12,222
1970-06-13,1970,6,13,233
1970-06-14,1970,6,14,228
1970-06-15,1970,6,15,239
1970-06-16,1970,6,16,234
1970-06-17,1970,6,17,238
1970-06-18,1970,6,18,232
1970-06-19,1970,6,19,228
1970-06-20,1970,6,20,215
1970-06-21,1970,6,21,214
1970-06-22,1970,6,22,193
1970-06-23,1970,6,23,189
1970-06-24,1970,6,24,217
1970-06-25,1970,6,25,201
1970-06-26,1970,6,26,182
1970-06-27,1970,6,27,187
1970-06-28,1970,6,28,217
1970-06-29,1970,6,29,235
1970-06-30,1970,6,30,194
1970-07-01,1970,7,1,214
1970-07-02,1970,7,2,225
1970-07-03,1970,7,3,239
1970-07-04,1970,7,4,223
1970-07-05,1970,7,5,233
1970-07-06,1970,7,6,212
1970-07-07,1970,7,7,217
1970-07-08,1970,7,8,236
1970-07-09,1970,7,9,228
1970-07-10,1970,7,10,238
1970-07-11,1970,7,11,232
1970-07-12,1970,7,12,219
1970-07-13,1970,7,13,233
1970-07-14,1970,7,14,230
1970-07-15,1970,7,15,236
1970-07-16,1970,7,16,229
1970-07-17,1970,7,17,229
1970-07-18,1970,7,18,233
1970-07-19,1970,7,19,216
1970-07-20,1970,7,20,232
1970-07-21,1970,7,21,233
1970-07-22,1970,7,22,229
1970-07-23,1970,7,23,228
1970-07-24,1970,7,24,212
1970-07-25,1970,7,25,194
1970-07-26,1970,7,26,188
1970-07-27,1970,7,27,186
1970-07-28,1970,7,28,176
1970-07-29,1970,7,29,188
1970-07-30,1970,7,30,207
1970-07-31,1970,7,31,200
1970-08-01,1970,8,1,204
1970-08-02,1970,8,2,223
1970-08-03,1970,8,3,233
1970-08-04,1970,8,4,222
1970-08-05,1970,8,5,227
1970-08-06,1970,8,6,226
1970-08-07,1970,8,7,227
1970-08-08,1970,8,8,239
1970-08-09,1970,8,9,224
1970-08-10,1970,8,10,230
1970-08-11,1970,8,11,233
1970-08-12,1970,8,12,239
1970-08-13,1970,8,13,229
1970-08-14,1970,8,14,229
1970-08-15,1970,8,15,233
1970-08-16,1970,8,16,240
1970-08-17,1970,8,17,228
1970-08-18,1970,8,18,231
1970-08-19,1970,8,19,235
1970-08-20,1970,8,20,241
1970-08-21,1970,8,21,233
1970-08-22,1970,8,22,234
1970-08-23,1970,8,23,225
1970-08-24,1970,8,24,232
1970-08-25,1970,8,25,233
1970-08-26,1970,8,26,222
1970-08-27,1970,8,27,233
1970-08-28,1970,8,28,226
1970-08-29,1970,8,29,229
1970-08-30,1970,8,30,218
1970-08-31,1970,8,31,217
1970-09-01,1970,9,1,234
1970-09-02,1970,9,2,246
1970-09-03,1970,9,3,239
1970-09-04,1970,9,4,234
1970-09-05,1970,9,5,218
1970-09-06,1970,9,6,236
1970-09-07,1970,9,7,223
1970-09-08,1970,9,8,228
1970-09-09,1970,9,9,234
1970-09-10,1970,9,10,227
1970-09-11,1970,9,11,233
1970-09-12,1970,9,12,226
1970-09-13,1970,9,13,228
1970-09-14,1970,9,14,228
1970-09-15,1970,9,15,222
1970-09-16,1970,9,16,223
1970-09-17,1970,9,17,233
1970-09-18,1970,9,18,219
1970-09-19,1970,9,19,233
1970-09-20,1970,9,20,227
1970-09-21,1970,9,21,217
1970-09-22,1970,9,22,228
1970-09-23,1970,9,23,222
1970-09-24,1970,9,24,237
1970-09-25,1970,9,25,233
1970-09-26,1970,9,26,233
1970-09-27,1970,9,27,241
1970-09-28,1970,9,28,215
1970-09-29,1970,9,29,237
1970-09-30,1970,9,30,239
1970-10-01,1970,10,1,227
1970-10-02,1970,10,2,233
1970-10-03,1970,10,3,234
1970-10-04,1970,10,4,232
1970-10-05,1970,10,5,225
1970-10-06,1970,10,6,228
1970-10-07,1970,10,7,233
1970-10-08,1970,10,8,241
1970-10-09,1970,10,9,243
1970-10-10,1970,10,10,232
1970-10-11,1970,10,11,231
1970-10-12,1970,10,12,230
1970-10-13,1970,10,13,233
1970-10-14,1970,10,14,238
1970-10-15,1970,10,15,239
1970-10-16,1970,10,16,228
1970-10-17,1970,10,17,225
