"date","Year","Month","Day","value"
1961-01-01,1961,1,1,185
1961-01-02,1961,1,2,182
1961-01-03,1961,1,3,155
1961-01-04,1961,1,4,172
1961-01-05,1961,1,5,150
1961-01-06,1961,1,6,155
1961-01-07,1961,1,7,172
1961-01-08,1961,1,8,152
1961-01-09,1961,1,9,150
1961-01-10,1961,1,10,170
1961-01-11,1961,1,11,165
1961-01-12,1961,1,12,170
1961-01-13,1961,1,13,170
1961-01-14,1961,1,14,170
1961-01-15,1961,1,15,175
1961-01-16,1961,1,16,170
1961-01-17,1961,1,17,183
1961-01-18,1961,1,18,200
1961-01-19,1961,1,19,202
1961-01-20,1961,1,20,200
1961-01-21,1961,1,21,184
1961-01-22,1961,1,22,157
1961-01-23,1961,1,23,180
1961-01-24,1961,1,24,184
1961-01-25,1961,1,25,165
1961-01-26,1961,1,26,184
1961-01-27,1961,1,27,155
1961-01-28,1961,1,28,204
1961-01-29,1961,1,29,202
1961-01-30,1961,1,30,178
1961-01-31,1961,1,31,205
1961-02-01,1961,2,1,205
1961-02-02,1961,2,2,150
1961-02-03,1961,2,3,206
1961-02-04,1961,2,4,155
1961-02-05,1961,2,5,110
1961-02-06,1961,2,6,125
1961-02-07,1961,2,7,177
1961-02-08,1961,2,8,185
1961-02-09,1961,2,9,177
1961-02-10,1961,2,10,182
1961-02-11,1961,2,11,160
1961-02-12,1961,2,12,167
1961-02-13,1961,2,13,177
1961-02-14,1961,2,14,155
1961-02-15,1961,2,15,135
1961-02-16,1961,2,16,155
1961-02-17,1961,2,17,130
1961-02-18,1961,2,18,140
1961-02-19,1961,2,19,155
1961-02-20,1961,2,20,150
1961-02-21,1961,2,21,143
1961-02-22,1961,2,22,142
1961-02-23,1961,2,23,135
1961-02-24,1961,2,24,155
1961-02-25,1961,2,25,142
1961-02-26,1961,2,26,146
1961-02-27,1961,2,27,125
1961-02-28,1961,2,28,136
1961-03-01,1961,3,1,162
1961-03-02,1961,3,2,112
1961-03-03,1961,3,3,115
1961-03-04,1961,3,4,170
1961-03-05,1961,3,5,222
1961-03-06,1961,3,6,227
1961-03-07,1961,3,7,202
1961-03-08,1961,3,8,227
1961-03-09,1961,3,9,220
1961-03-10,1961,3,10,225
1961-03-11,1961,3,11,195
1961-03-12,1961,3,12,195
1961-03-13,1961,3,13,169
1961-03-14,1961,3,14,175
1961-03-15,1961,3,15,163
1961-03-16,1961,3,16,170
1961-03-17,1961,3,17,195
1961-03-18,1961,3,18,175
1961-03-19,1961,3,19,165
1961-03-20,1961,3,20,200
1961-03-21,1961,3,21,190
1961-03-22,1961,3,22,182
1961-03-23,1961,3,23,160
1961-03-24,1961,3,24,170
1961-03-25,1961,3,25,185
1961-03-26,1961,3,26,223
1961-03-27,1961,3,27,223
1961-03-28,1961,3,28,225
1961-03-29,1961,3,29,240
1961-03-30,1961,3,30,244
1961-03-31,1961,3,31,190
1961-04-01,1961,4,1,180
1961-04-02,1961,4,2,193
1961-04-03,1961,4,3,200
1961-04-04,1961,4,4,215
1961-04-05,1961,4,5,233
1961-04-06,1961,4,6,240
1961-04-07,1961,4,7,214
1961-04-08,1961,4,8,184
1961-04-09,1961,4,9,170
1961-04-10,1961,4,10,170
1961-04-11,1961,4,11,200
1961-04-12,1961,4,12,192
1961-04-13,1961,4,13,215
1961-04-14,1961,4,14,240
1961-04-15,1961,4,15,264
1961-04-16,1961,4,16,230
1961-04-17,1961,4,17,223
1961-04-18,1961,4,18,200
1961-04-19,1961,4,19,200
1961-04-20,1961,4,20,210
1961-04-21,1961,4,21,223
1961-04-22,1961,4,22,264
1961-04-23,1961,4,23,284
1961-04-24,1961,4,24,220
1961-04-25,1961,4,25,224
1961-04-26,1961,4,26,230
1961-04-27,1961,4,27,220
1961-04-28,1961,4,28,250
1961-04-29,1961,4,29,255
1961-04-30,1961,4,30,240
1961-05-01,1961,5,1,240
1961-05-02,1961,5,2,252
1961-05-03,1961,5,3,255
1961-05-04,1961,5,4,235
1961-05-05,1961,5,5,222
1961-05-06,1961,5,6,220
1961-05-07,1961,5,7,215
1961-05-08,1961,5,8,230
1961-05-09,1961,5,9,200
1961-05-10,1961,5,10,232
1961-05-11,1961,5,11,195
1961-05-12,1961,5,12,232
1961-05-13,1961,5,13,240
1961-05-14,1961,5,14,280
1961-05-15,1961,5,15,235
1961-05-16,1961,5,16,235
1961-05-17,1961,5,17,205
1961-05-18,1961,5,18,242
1961-05-19,1961,5,19,235
1961-05-20,1961,5,20,230
1961-05-21,1961,5,21,247
1961-05-22,1961,5,22,272
1961-05-23,1961,5,23,270
1961-05-24,1961,5,24,255
1961-05-25,1961,5,25,243
1961-05-26,1961,5,26,293
1961-05-27,1961,5,27,225
1961-05-28,1961,5,28,285
1961-05-29,1961,5,29,284
1961-05-30,1961,5,30,260
1961-05-31,1961,5,31,286
1961-06-01,1961,6,1,250
1961-06-02,1961,6,2,264
1961-06-03,1961,6,3,235
1961-06-04,1961,6,4,230
1961-06-05,1961,6,5,252
1961-06-06,1961,6,6,270
1961-06-07,1961,6,7,223
1961-06-08,1961,6,8,275
1961-06-09,1961,6,9,263
1961-06-10,1961,6,10,263
1961-06-11,1961,6,11,290
1961-06-12,1961,6,12,272
1961-06-13,1961,6,13,250
1961-06-14,1961,6,14,244
1961-06-15,1961,6,15,235
1961-06-16,1961,6,16,255
1961-06-17,1961,6,17,230
1961-06-18,1961,6,18,232
1961-06-19,1961,6,19,230
1961-06-20,1961,6,20,255
1961-06-21,1961,6,21,210
1961-06-22,1961,6,22,220
1961-06-23,1961,6,23,205
1961-06-24,1961,6,24,215
1961-06-25,1961,6,25,212
1961-06-26,1961,6,26,202
1961-06-27,1961,6,27,227
1961-06-28,1961,6,28,234
1961-06-29,1961,6,29,210
1961-06-30,1961,6,30,210
1961-07-01,1961,7,1,215
1961-07-02,1961,7,2,225
1961-07-03,1961,7,3,235
1961-07-04,1961,7,4,215
1961-07-05,1961,7,5,225
1961-07-06,1961,7,6,230
1961-07-07,1961,7,7,210
1961-07-08,1961,7,8,220
1961-07-09,1961,7,9,225
1961-07-10,1961,7,10,213
1961-07-11,1961,7,11,225
1961-07-12,1961,7,12,226
1961-07-13,1961,7,13,220
1961-07-14,1961,7,14,224
1961-07-15,1961,7,15,215
1961-07-16,1961,7,16,232
1961-07-17,1961,7,17,220
1961-07-18,1961,7,18,215
1961-07-19,1961,7,19,212
1961-07-20,1961,7,20,220
1961-07-21,1961,7,21,225
1961-07-22,1961,7,22,205
1961-07-23,1961,7,23,220
1961-07-24,1961,7,24,217
1961-07-25,1961,7,25,207
1961-07-26,1961,7,26,225
1961-07-27,1961,7,27,227
1961-07-28,1961,7,28,235
