"","Year","Month","Day","value"
"1",1973,1,1,-99.9
"535",1973,1,2,210
"1069",1973,1,3,200
"1603",1973,1,4,190
"2137",1973,1,5,-99.9
"2671",1973,1,6,200
"3205",1973,1,7,-99.9
"3739",1973,1,8,-99.9
"4273",1973,1,9,-99.9
"4807",1973,1,10,-99.9
"5341",1973,1,11,-99.9
"5875",1973,1,12,-99.9
"6409",1973,1,13,160
"6943",1973,1,14,-99.9
"7477",1973,1,15,-99.9
"8011",1973,1,16,210
"8545",1973,1,17,180
"9079",1973,1,18,-99.9
"9613",1973,1,19,-99.9
"10147",1973,1,20,-99.9
"10681",1973,1,21,-99.9
"11215",1973,1,22,-99.9
"11749",1973,1,23,-99.9
"12283",1973,1,24,-99.9
"12817",1973,1,25,-99.9
"13351",1973,1,26,-99.9
"13885",1973,1,27,170
"14419",1973,1,28,170
"14953",1973,1,29,180
"15453",1973,1,30,160
"15942",1973,1,31,-99.9
"2",1973,2,1,170
"536",1973,2,2,-99.9
"1070",1973,2,3,-99.9
"1604",1973,2,4,-99.9
"2138",1973,2,5,-99.9
"2672",1973,2,6,200
"3206",1973,2,7,190
"3740",1973,2,8,-99.9
"4274",1973,2,9,210
"4808",1973,2,10,220
"5342",1973,2,11,-99.9
"5876",1973,2,12,190
"6410",1973,2,13,-99.9
"6944",1973,2,14,210
"7478",1973,2,15,-99.9
"8012",1973,2,16,-99.9
"8546",1973,2,17,240
"9080",1973,2,18,250
"9614",1973,2,19,240
"10148",1973,2,20,-99.9
"10682",1973,2,21,230
"11216",1973,2,22,-99.9
"11750",1973,2,23,-99.9
"12284",1973,2,24,-99.9
"12818",1973,2,25,-99.9
"13352",1973,2,26,190
"13886",1973,2,27,-99.9
"14420",1973,2,28,200
"3",1973,3,1,-99.9
"537",1973,3,2,230
"1071",1973,3,3,230
"1605",1973,3,4,-99.9
"2139",1973,3,5,-99.9
"2673",1973,3,6,-99.9
"3207",1973,3,7,-99.9
"3741",1973,3,8,-99.9
"4275",1973,3,9,-99.9
"4809",1973,3,10,-99.9
"5343",1973,3,11,-99.9
"5877",1973,3,12,250
"6411",1973,3,13,-99.9
"6945",1973,3,14,230
"7479",1973,3,15,-99.9
"8013",1973,3,16,-99.9
"8547",1973,3,17,280
"9081",1973,3,18,-99.9
"9615",1973,3,19,-99.9
"10149",1973,3,20,290
"10683",1973,3,21,-99.9
"11217",1973,3,22,290
"11751",1973,3,23,270
"12285",1973,3,24,-99.9
"12819",1973,3,25,280
"13353",1973,3,26,280
"13887",1973,3,27,270
"14421",1973,3,28,240
"14954",1973,3,29,-99.9
"15454",1973,3,30,270
"15943",1973,3,31,-99.9
"4",1973,4,1,-99.9
"538",1973,4,2,250
"1072",1973,4,3,-99.9
"1606",1973,4,4,280
"2140",1973,4,5,240
"2674",1973,4,6,230
"3208",1973,4,7,-99.9
"3742",1973,4,8,260
"4276",1973,4,9,270
"4810",1973,4,10,290
"5344",1973,4,11,250
"5878",1973,4,12,250
"6412",1973,4,13,-99.9
"6946",1973,4,14,-99.9
"7480",1973,4,15,-99.9
"8014",1973,4,16,-99.9
"8548",1973,4,17,250
"9082",1973,4,18,-99.9
"9616",1973,4,19,240
"10150",1973,4,20,250
"10684",1973,4,21,-99.9
"11218",1973,4,22,-99.9
"11752",1973,4,23,-99.9
"12286",1973,4,24,270
"12820",1973,4,25,270
"13354",1973,4,26,-99.9
"13888",1973,4,27,280
"14422",1973,4,28,280
"14955",1973,4,29,280
"15455",1973,4,30,-99.9
"5",1973,5,1,280
