"","Year","Month","Day","value"
"1",1938,12,1,200
"868",1938,12,2,198
"1735",1938,12,3,182
"2602",1938,12,4,178
"3469",1938,12,5,180
"4336",1938,12,6,186
"5203",1938,12,7,158
"6070",1938,12,8,143
"6937",1938,12,9,-99.9
"7804",1938,12,10,172
"8671",1938,12,11,180
"9538",1938,12,12,164
"10405",1938,12,13,165
"11272",1938,12,14,165
"12139",1938,12,15,115
"13006",1938,12,16,190
"13873",1938,12,17,184
"14740",1938,12,18,200
"15607",1938,12,19,198
"16474",1938,12,20,182
"17341",1938,12,21,180
"18208",1938,12,22,188
"19075",1938,12,23,215
"19942",1938,12,24,224
"20809",1938,12,25,220
"21676",1938,12,26,208
"22543",1938,12,27,189
"23410",1938,12,28,-99.9
"24277",1938,12,29,174
"25090",1938,12,30,166
"25885",1938,12,31,180
"2",1939,6,1,270
"869",1939,6,2,270
"1736",1939,6,3,260
"2603",1939,6,4,270
"3470",1939,6,5,200
"4337",1939,6,6,290
"5204",1939,6,7,290
"6071",1939,6,8,280
"6938",1939,6,9,200
"7805",1939,6,10,180
"8672",1939,6,11,290
"9539",1939,6,12,290
"10406",1939,6,13,290
"11273",1939,6,14,230
"12140",1939,6,15,215
"13007",1939,6,16,200
"13874",1939,6,17,290
"14741",1939,6,18,200
"15608",1939,6,19,290
"16475",1939,6,20,-99.9
"17342",1939,6,21,-99.9
"18209",1939,6,22,-99.9
"19076",1939,6,23,235
"19943",1939,6,24,265
"20810",1939,6,25,260
"21677",1939,6,26,260
"22544",1939,6,27,265
"23411",1939,6,28,240
"24278",1939,6,29,210
"25091",1939,6,30,231
"3",1939,7,1,250
"870",1939,7,2,230
"1737",1939,7,3,240
"2604",1939,7,4,250
"3471",1939,7,5,265
"4338",1939,7,6,230
"5205",1939,7,7,230
"6072",1939,7,8,260
"6939",1939,7,9,240
"7806",1939,7,10,210
"8673",1939,7,11,230
"9540",1939,7,12,230
"10407",1939,7,13,240
"11274",1939,7,14,250
"12141",1939,7,15,245
"13008",1939,7,16,230
"13875",1939,7,17,230
"14742",1939,7,18,240
"15609",1939,7,19,230
"16476",1939,7,20,230
"17343",1939,7,21,240
"18210",1939,7,22,230
"19077",1939,7,23,230
"19944",1939,7,24,230
"20811",1939,7,25,230
"21678",1939,7,26,250
"22545",1939,7,27,235
"23412",1939,7,28,220
"24279",1939,7,29,230
"25092",1939,7,30,230
"25886",1939,7,31,245
"4",1939,8,1,240
"871",1939,8,2,240
"1738",1939,8,3,225
"2605",1939,8,4,230
"3472",1939,8,5,270
"4339",1939,8,6,225
"5206",1939,8,7,225
"6073",1939,8,8,210
"6940",1939,8,9,220
"7807",1939,8,10,220
"8674",1939,8,11,240
"9541",1939,8,12,200
"10408",1939,8,13,220
"11275",1939,8,14,210
"12142",1939,8,15,220
"13009",1939,8,16,220
"13876",1939,8,17,220
"14743",1939,8,18,240
"15610",1939,8,19,210
"16477",1939,8,20,240
"17344",1939,8,21,240
"18211",1939,8,22,220
"19078",1939,8,23,230
"19945",1939,8,24,230
"20812",1939,8,25,240
"21679",1939,8,26,220
"22546",1939,8,27,220
"23413",1939,8,28,210
"24280",1939,8,29,220
"25093",1939,8,30,220
"25887",1939,8,31,230
"5",1939,9,1,220
"872",1939,9,2,220
"1739",1939,9,3,220
"2606",1939,9,4,230
"3473",1939,9,5,225
"4340",1939,9,6,210
"5207",1939,9,7,210
"6074",1939,9,8,230
"6941",1939,9,9,210
"7808",1939,9,10,240
"8675",1939,9,11,210
"9542",1939,9,12,200
"10409",1939,9,13,230
"11276",1939,9,14,225
"12143",1939,9,15,210
"13010",1939,9,16,230
"13877",1939,9,17,230
"14744",1939,9,18,210
"15611",1939,9,19,215
"16478",1939,9,20,210
"17345",1939,9,21,210
"18212",1939,9,22,230
"19079",1939,9,23,200
"19946",1939,9,24,225
"20813",1939,9,25,225
"21680",1939,9,26,200
"22547",1939,9,27,225
"23414",1939,9,28,200
"24281",1939,9,29,210
"25094",1939,9,30,210
"6",1939,10,1,210
"873",1939,10,2,230
"1740",1939,10,3,230
"2607",1939,10,4,220
"3474",1939,10,5,230
"4341",1939,10,6,250
"5208",1939,10,7,240
"6075",1939,10,8,230
"6942",1939,10,9,220
"7809",1939,10,10,220
"8676",1939,10,11,240
"9543",1939,10,12,230
"10410",1939,10,13,216
"11277",1939,10,14,225
"12144",1939,10,15,200
"13011",1939,10,16,188
"13878",1939,10,17,200
"14745",1939,10,18,160
"15612",1939,10,19,170
"16479",1939,10,20,160
"17346",1939,10,21,150
"18213",1939,10,22,160
