"","Year","Month","Day","value"
"1",1957,7,1,239
"626",1957,7,2,272
"1251",1957,7,3,261
"1876",1957,7,4,250
"2501",1957,7,5,261
"3126",1957,7,6,222
"3751",1957,7,7,222
"4376",1957,7,8,228
"5001",1957,7,9,239
"5626",1957,7,10,239
"6251",1957,7,11,228
"6876",1957,7,12,228
"7501",1957,7,13,222
"8126",1957,7,14,222
"8751",1957,7,15,239
"9376",1957,7,16,261
"10001",1957,7,17,272
"10626",1957,7,18,239
"11251",1957,7,19,239
"11876",1957,7,20,239
"12501",1957,7,21,250
"13126",1957,7,22,228
"13751",1957,7,23,250
"14376",1957,7,24,239
"15001",1957,7,25,239
"15626",1957,7,26,250
"16251",1957,7,27,272
"16876",1957,7,28,211
"17501",1957,7,29,211
"18087",1957,7,30,222
"18662",1957,7,31,228
"2",1957,8,1,239
"627",1957,8,2,228
"1252",1957,8,3,222
"1877",1957,8,4,239
"2502",1957,8,5,228
"3127",1957,8,6,239
"3752",1957,8,7,250
"4377",1957,8,8,222
"5002",1957,8,9,239
"5627",1957,8,10,239
"6252",1957,8,11,200
"6877",1957,8,12,222
"7502",1957,8,13,211
"8127",1957,8,14,228
"8752",1957,8,15,211
"9377",1957,8,16,261
"10002",1957,8,17,261
"10627",1957,8,18,211
"11252",1957,8,19,239
"11877",1957,8,20,228
"12502",1957,8,21,250
"13127",1957,8,22,228
"13752",1957,8,23,239
"14377",1957,8,24,261
"15002",1957,8,25,239
"15627",1957,8,26,261
"16252",1957,8,27,200
"16877",1957,8,28,228
"17502",1957,8,29,228
"18088",1957,8,30,239
"18663",1957,8,31,222
"3",1957,9,1,222
"628",1957,9,2,228
"1253",1957,9,3,261
"1878",1957,9,4,228
"2503",1957,9,5,250
"3128",1957,9,6,239
"3753",1957,9,7,250
"4378",1957,9,8,228
"5003",1957,9,9,239
"5628",1957,9,10,272
"6253",1957,9,11,250
"6878",1957,9,12,239
"7503",1957,9,13,250
"8128",1957,9,14,239
"8753",1957,9,15,211
"9378",1957,9,16,228
"10003",1957,9,17,272
"10628",1957,9,18,239
"11253",1957,9,19,211
"11878",1957,9,20,250
"12503",1957,9,21,261
"13128",1957,9,22,272
"13753",1957,9,23,222
"14378",1957,9,24,200
"15003",1957,9,25,228
"15628",1957,9,26,239
"16253",1957,9,27,228
"16878",1957,9,28,200
"17503",1957,9,29,211
"18089",1957,9,30,211
"4",1957,10,1,239
"629",1957,10,2,250
"1254",1957,10,3,228
"1879",1957,10,4,228
"2504",1957,10,5,239
"3129",1957,10,6,250
"3754",1957,10,7,239
"4379",1957,10,8,239
"5004",1957,10,9,222
"5629",1957,10,10,222
"6254",1957,10,11,239
"6879",1957,10,12,239
"7504",1957,10,13,250
"8129",1957,10,14,250
"8754",1957,10,15,239
"9379",1957,10,16,222
"10004",1957,10,17,228
"10629",1957,10,18,228
"11254",1957,10,19,222
"11879",1957,10,20,261
"12504",1957,10,21,228
"13129",1957,10,22,211
"13754",1957,10,23,200
"14379",1957,10,24,222
"15004",1957,10,25,211
"15629",1957,10,26,250
"16254",1957,10,27,200
"16879",1957,10,28,200
"17504",1957,10,29,211
"18090",1957,10,30,200
"18664",1957,10,31,200
"5",1957,11,1,200
"630",1957,11,2,189
"1255",1957,11,3,228
"1880",1957,11,4,211
"2505",1957,11,5,200
"3130",1957,11,6,189
"3755",1957,11,7,189
"4380",1957,11,8,189
"5005",1957,11,9,189
"5630",1957,11,10,189
"6255",1957,11,11,189
"6880",1957,11,12,200
"7505",1957,11,13,178
"8130",1957,11,14,189
"8755",1957,11,15,172
"9380",1957,11,16,189
"10005",1957,11,17,161
"10630",1957,11,18,150
"11255",1957,11,19,150
"11880",1957,11,20,139
"12505",1957,11,21,161
"13130",1957,11,22,200
"13755",1957,11,23,150
"14380",1957,11,24,200
"15005",1957,11,25,178
"15630",1957,11,26,189
"16255",1957,11,27,178
"16880",1957,11,28,172
"17505",1957,11,29,189
"18091",1957,11,30,172
"6",1957,12,1,161
"631",1957,12,2,161
"1256",1957,12,3,200
"1881",1957,12,4,161
"2506",1957,12,5,172
"3131",1957,12,6,150
"3756",1957,12,7,122
"4381",1957,12,8,122
"5006",1957,12,9,139
"5631",1957,12,10,161
"6256",1957,12,11,150
"6881",1957,12,12,128
"7506",1957,12,13,128
"8131",1957,12,14,139
"8756",1957,12,15,139
"9381",1957,12,16,128
"10006",1957,12,17,128
"10631",1957,12,18,150
"11256",1957,12,19,128
"11881",1957,12,20,139
"12506",1957,12,21,128
"13131",1957,12,22,128
"13756",1957,12,23,150
"14381",1957,12,24,139
"15006",1957,12,25,139
"15631",1957,12,26,111
"16256",1957,12,27,111
"16881",1957,12,28,122
"17506",1957,12,29,111
"18092",1957,12,30,122
"18665",1957,12,31,122
"7",1958,1,1,139
"632",1958,1,2,61
"1257",1958,1,3,78
"1882",1958,1,4,78
"2507",1958,1,5,-99.9
"3132",1958,1,6,78
"3757",1958,1,7,89
"4382",1958,1,8,111
"5007",1958,1,9,89
"5632",1958,1,10,100
"6257",1958,1,11,100
"6882",1958,1,12,89
"7507",1958,1,13,128
"8132",1958,1,14,128
"8757",1958,1,15,178
"9382",1958,1,16,161
"10007",1958,1,17,172
"10632",1958,1,18,189
"11257",1958,1,19,161
"11882",1958,1,20,150
"12507",1958,1,21,128
"13132",1958,1,22,139
"13757",1958,1,23,150
"14382",1958,1,24,172
"15007",1958,1,25,150
"15632",1958,1,26,139
"16257",1958,1,27,122
"16882",1958,1,28,100
"17507",1958,1,29,89
"18093",1958,1,30,78
"18666",1958,1,31,111
"8",1958,2,1,100
"633",1958,2,2,89
"1258",1958,2,3,111
