"","Year","Month","Day","value"
"1",1973,6,1,-99.9
"517",1973,6,2,-99.9
"1033",1973,6,3,-99.9
"1549",1973,6,4,-99.9
"2065",1973,6,5,-99.9
"2581",1973,6,6,-99.9
"3097",1973,6,7,-99.9
"3613",1973,6,8,-99.9
"4129",1973,6,9,-99.9
"4645",1973,6,10,-99.9
"5161",1973,6,11,-99.9
"5677",1973,6,12,-99.9
"6193",1973,6,13,-99.9
"6709",1973,6,14,-99.9
"7225",1973,6,15,-99.9
"7741",1973,6,16,-99.9
"8257",1973,6,17,-99.9
"8773",1973,6,18,-99.9
"9289",1973,6,19,150
"9805",1973,6,20,-99.9
"10321",1973,6,21,-99.9
"10837",1973,6,22,-99.9
"11353",1973,6,23,210
"11869",1973,6,24,-99.9
"12385",1973,6,25,190
"12901",1973,6,26,170
"13417",1973,6,27,-99.9
"13933",1973,6,28,-99.9
"14449",1973,6,29,-99.9
"14934",1973,6,30,-99.9
"2",1973,7,1,-99.9
"518",1973,7,2,-99.9
"1034",1973,7,3,-99.9
"1550",1973,7,4,-99.9
"2066",1973,7,5,-99.9
"2582",1973,7,6,-99.9
"3098",1973,7,7,-99.9
"3614",1973,7,8,-99.9
"4130",1973,7,9,-99.9
"4646",1973,7,10,-99.9
"5162",1973,7,11,-99.9
"5678",1973,7,12,-99.9
"6194",1973,7,13,190
"6710",1973,7,14,-99.9
"7226",1973,7,15,-99.9
"7742",1973,7,16,-99.9
"8258",1973,7,17,-99.9
"8774",1973,7,18,-99.9
"9290",1973,7,19,-99.9
"9806",1973,7,20,-99.9
"10322",1973,7,21,160
"10838",1973,7,22,-99.9
"11354",1973,7,23,-99.9
"11870",1973,7,24,100
"12386",1973,7,25,-99.9
"12902",1973,7,26,-99.9
"13418",1973,7,27,140
"13934",1973,7,28,100
"14450",1973,7,29,-99.9
"14935",1973,7,30,-99.9
"15410",1973,7,31,-99.9
"3",1973,8,1,-99.9
"519",1973,8,2,-99.9
"1035",1973,8,3,130
"1551",1973,8,4,-99.9
"2067",1973,8,5,-99.9
"2583",1973,8,6,-99.9
"3099",1973,8,7,-99.9
"3615",1973,8,8,-99.9
"4131",1973,8,9,-99.9
"4647",1973,8,10,-99.9
"5163",1973,8,11,-99.9
"5679",1973,8,12,140
"6195",1973,8,13,-99.9
"6711",1973,8,14,-99.9
"7227",1973,8,15,-99.9
"7743",1973,8,16,-99.9
"8259",1973,8,17,170
"8775",1973,8,18,200
"9291",1973,8,19,-99.9
"9807",1973,8,20,-99.9
"10323",1973,8,21,-99.9
"10839",1973,8,22,-99.9
"11355",1973,8,23,-99.9
"11871",1973,8,24,-99.9
"12387",1973,8,25,-99.9
"12903",1973,8,26,-99.9
"13419",1973,8,27,130
"13935",1973,8,28,-99.9
"14451",1973,8,29,-99.9
"14936",1973,8,30,-99.9
"15411",1973,8,31,150
"4",1973,9,1,-99.9
"520",1973,9,2,-99.9
"1036",1973,9,3,-99.9
"1552",1973,9,4,190
"2068",1973,9,5,-99.9
"2584",1973,9,6,-99.9
"3100",1973,9,7,-99.9
"3616",1973,9,8,-99.9
"4132",1973,9,9,-99.9
"4648",1973,9,10,-99.9
"5164",1973,9,11,210
"5680",1973,9,12,-99.9
"6196",1973,9,13,-99.9
"6712",1973,9,14,-99.9
"7228",1973,9,15,-99.9
"7744",1973,9,16,-99.9
"8260",1973,9,17,220
"8776",1973,9,18,-99.9
"9292",1973,9,19,-99.9
"9808",1973,9,20,-99.9
"10324",1973,9,21,-99.9
"10840",1973,9,22,-99.9
"11356",1973,9,23,-99.9
"11872",1973,9,24,-99.9
"12388",1973,9,25,-99.9
"12904",1973,9,26,-99.9
"13420",1973,9,27,230
"13936",1973,9,28,220
"14452",1973,9,29,-99.9
"14937",1973,9,30,-99.9
"5",1973,10,1,200
"521",1973,10,2,180
"1037",1973,10,3,-99.9
"1553",1973,10,4,230
"2069",1973,10,5,-99.9
"2585",1973,10,6,230
"3101",1973,10,7,-99.9
"3617",1973,10,8,-99.9
"4133",1973,10,9,-99.9
"4649",1973,10,10,-99.9
"5165",1973,10,11,-99.9
"5681",1973,10,12,230
"6197",1973,10,13,-99.9
"6713",1973,10,14,180
"7229",1973,10,15,220
"7745",1973,10,16,220
"8261",1973,10,17,-99.9
"8777",1973,10,18,-99.9
"9293",1973,10,19,-99.9
"9809",1973,10,20,220
"10325",1973,10,21,-99.9
"10841",1973,10,22,-99.9
"11357",1973,10,23,240
"11873",1973,10,24,-99.9
"12389",1973,10,25,-99.9
"12905",1973,10,26,-99.9
"13421",1973,10,27,-99.9
"13937",1973,10,28,-99.9
"14453",1973,10,29,-99.9
"14938",1973,10,30,230
"15412",1973,10,31,-99.9
"6",1973,11,1,-99.9
"522",1973,11,2,160
