"","Year","Month","Day","value"
"1",1945,1,1,145
"186",1945,1,2,143
"371",1945,1,3,150
"556",1945,1,4,166
"741",1945,1,5,94
"926",1945,1,6,93
"1111",1945,1,7,106
"1296",1945,1,8,104
"1481",1945,1,9,115
"1666",1945,1,10,118
"1851",1945,1,11,102
"2036",1945,1,12,105
"2221",1945,1,13,120
"2406",1945,1,14,172
"2591",1945,1,15,194
"2776",1945,1,16,165
"2961",1945,1,17,160
"3146",1945,1,18,150
"3331",1945,1,19,131
"3516",1945,1,20,140
"3701",1945,1,21,130
"3886",1945,1,22,138
"4071",1945,1,23,137
"4256",1945,1,24,129
"4441",1945,1,25,130
"4626",1945,1,26,160
"4811",1945,1,27,183
"4996",1945,1,28,134
"5181",1945,1,29,171
"5353",1945,1,30,170
"5522",1945,1,31,187
"2",1945,2,1,174
"187",1945,2,2,180
"372",1945,2,3,132
"557",1945,2,4,210
"742",1945,2,5,210
"927",1945,2,6,180
"1112",1945,2,7,190
"1297",1945,2,8,198
"1482",1945,2,9,151
"1667",1945,2,10,154
"1852",1945,2,11,168
"2037",1945,2,12,166
"2222",1945,2,13,164
"2407",1945,2,14,184
"2592",1945,2,15,155
"2777",1945,2,16,160
"2962",1945,2,17,194
"3147",1945,2,18,133
"3332",1945,2,19,140
"3517",1945,2,20,159
"3702",1945,2,21,181
"3887",1945,2,22,255
"4072",1945,2,23,200
"4257",1945,2,24,200
"4442",1945,2,25,258
"4627",1945,2,26,220
"4812",1945,2,27,230
"4997",1945,2,28,180
"3",1945,3,1,211
"188",1945,3,2,163
"373",1945,3,3,154
"558",1945,3,4,167
"743",1945,3,5,138
"928",1945,3,6,167
"1113",1945,3,7,169
"1298",1945,3,8,150
"1483",1945,3,9,180
"1668",1945,3,10,150
"1853",1945,3,11,126
"2038",1945,3,12,159
"2223",1945,3,13,180
"2408",1945,3,14,202
"2593",1945,3,15,236
"2778",1945,3,16,190
"2963",1945,3,17,165
"3148",1945,3,18,190
"3333",1945,3,19,198
"3518",1945,3,20,227
"3703",1945,3,21,262
"3888",1945,3,22,212
"4073",1945,3,23,242
