"","Year","Month","Day","value"
"1",1934,1,1,160
"920",1934,1,2,162
"1839",1934,1,3,185
"2758",1934,1,4,165
"3677",1934,1,5,170
"4596",1934,1,6,170
"5515",1934,1,7,115
"6434",1934,1,8,200
"7353",1934,1,9,150
"8272",1934,1,10,140
"9191",1934,1,11,130
"10110",1934,1,12,250
"11029",1934,1,13,140
"11948",1934,1,14,120
"12867",1934,1,15,140
"13786",1934,1,16,125
"14705",1934,1,17,150
"15624",1934,1,18,160
"16543",1934,1,19,115
"17462",1934,1,20,115
"18381",1934,1,21,115
"19300",1934,1,22,135
"20219",1934,1,23,135
"21138",1934,1,24,135
"22057",1934,1,25,135
"22976",1934,1,26,115
"23895",1934,1,27,130
"24814",1934,1,28,130
"25733",1934,1,29,130
"26593",1934,1,30,160
"27434",1934,1,31,170
"2",1934,2,1,165
"921",1934,2,2,170
"1840",1934,2,3,159
"2759",1934,2,4,150
"3678",1934,2,5,122
"4597",1934,2,6,180
"5516",1934,2,7,160
"6435",1934,2,8,160
"7354",1934,2,9,160
"8273",1934,2,10,160
"9192",1934,2,11,145
"10111",1934,2,12,170
"11030",1934,2,13,160
"11949",1934,2,14,149
"12868",1934,2,15,150
"13787",1934,2,16,170
"14706",1934,2,17,210
"15625",1934,2,18,190
"16544",1934,2,19,220
"17463",1934,2,20,185
"18382",1934,2,21,180
"19301",1934,2,22,200
"20220",1934,2,23,210
"21139",1934,2,24,160
"22058",1934,2,25,130
"22977",1934,2,26,130
"23896",1934,2,27,140
"24815",1934,2,28,160
"3",1934,3,1,165
"922",1934,3,2,130
"1841",1934,3,3,160
"2760",1934,3,4,170
"3679",1934,3,5,160
"4598",1934,3,6,140
"5517",1934,3,7,120
"6436",1934,3,8,150
"7355",1934,3,9,170
"8274",1934,3,10,200
"9193",1934,3,11,149
"10112",1934,3,12,160
"11031",1934,3,13,155
"11950",1934,3,14,195
"12869",1934,3,15,170
"13788",1934,3,16,175
"14707",1934,3,17,180
"15626",1934,3,18,180
"16545",1934,3,19,170
"17464",1934,3,20,170
"18383",1934,3,21,160
"19302",1934,3,22,170
"20221",1934,3,23,185
"21140",1934,3,24,180
"22059",1934,3,25,155
"22978",1934,3,26,160
"23897",1934,3,27,150
"24816",1934,3,28,140
"25734",1934,3,29,175
"26594",1934,3,30,165
"27435",1934,3,31,165
"4",1934,4,1,140
"923",1934,4,2,158
"1842",1934,4,3,190
"2761",1934,4,4,185
"3680",1934,4,5,200
"4599",1934,4,6,200
"5518",1934,4,7,172
"6437",1934,4,8,170
"7356",1934,4,9,190
"8275",1934,4,10,190
"9194",1934,4,11,190
"10113",1934,4,12,200
"11032",1934,4,13,190
"11951",1934,4,14,175
"12870",1934,4,15,168
"13789",1934,4,16,185
"14708",1934,4,17,190
"15627",1934,4,18,200
"16546",1934,4,19,200
"17465",1934,4,20,180
"18384",1934,4,21,185
"19303",1934,4,22,210
"20222",1934,4,23,220
"21141",1934,4,24,215
"22060",1934,4,25,205
"22979",1934,4,26,173
"23898",1934,4,27,155
"24817",1934,4,28,165
"25735",1934,4,29,182
"26595",1934,4,30,200
"5",1934,5,1,180
"924",1934,5,2,200
"1843",1934,5,3,217
"2762",1934,5,4,220
"3681",1934,5,5,214
"4600",1934,5,6,190
"5519",1934,5,7,170
"6438",1934,5,8,175
"7357",1934,5,9,178
"8276",1934,5,10,180
"9195",1934,5,11,200
"10114",1934,5,12,187
"11033",1934,5,13,190
