"","Year","Month","Day","value"
"1",1950,1,1,44
"801",1950,1,2,61
"1601",1950,1,3,88
"2401",1950,1,4,106
"3201",1950,1,5,89
"4001",1950,1,6,57
"4801",1950,1,7,43
"5601",1950,1,8,85
"6401",1950,1,9,49
"7201",1950,1,10,35
"8001",1950,1,11,49
"8801",1950,1,12,60
"9601",1950,1,13,54
"10401",1950,1,14,23
"11201",1950,1,15,6
"12001",1950,1,16,7
"12801",1950,1,17,12
"13601",1950,1,18,30
"14401",1950,1,19,41
"15201",1950,1,20,69
"16001",1950,1,21,51
"16801",1950,1,22,17
"17601",1950,1,23,46
"18401",1950,1,24,59
"19201",1950,1,25,48
"20001",1950,1,26,2
"20801",1950,1,27,-34
"21601",1950,1,28,-12
"22401",1950,1,29,4
"23151",1950,1,30,17
"23884",1950,1,31,35
"2",1950,2,1,33
"802",1950,2,2,43
"1602",1950,2,3,37
"2402",1950,2,4,-2
"3202",1950,2,5,-30
"4002",1950,2,6,-51
"4802",1950,2,7,-41
"5602",1950,2,8,-14
"6402",1950,2,9,-4
"7202",1950,2,10,22
"8002",1950,2,11,46
"8802",1950,2,12,44
"9602",1950,2,13,46
"10402",1950,2,14,49
"11202",1950,2,15,62
"12002",1950,2,16,75
"12802",1950,2,17,104
"13602",1950,2,18,82
"14402",1950,2,19,106
"15202",1950,2,20,102
"16002",1950,2,21,50
"16802",1950,2,22,69
"17602",1950,2,23,80
"18402",1950,2,24,95
"19202",1950,2,25,83
"20002",1950,2,26,46
"20802",1950,2,27,49
"21602",1950,2,28,107
"3",1950,3,1,115
"803",1950,3,2,136
"1603",1950,3,3,134
"2403",1950,3,4,134
"3203",1950,3,5,69
"4003",1950,3,6,63
"4803",1950,3,7,65
"5603",1950,3,8,56
"6403",1950,3,9,52
"7203",1950,3,10,53
"8003",1950,3,11,62
"8803",1950,3,12,69
"9603",1950,3,13,86
"10403",1950,3,14,73
"11203",1950,3,15,88
"12003",1950,3,16,109
"12803",1950,3,17,92
"13603",1950,3,18,90
"14403",1950,3,19,72
"15203",1950,3,20,60
"16003",1950,3,21,74
"16803",1950,3,22,65
"17603",1950,3,23,87
"18403",1950,3,24,92
"19203",1950,3,25,65
"20003",1950,3,26,54
"20803",1950,3,27,45
"21603",1950,3,28,62
"22402",1950,3,29,49
"23152",1950,3,30,57
"23885",1950,3,31,95
"4",1950,4,1,145
"804",1950,4,2,168
"1604",1950,4,3,181
"2404",1950,4,4,124
"3204",1950,4,5,96
"4004",1950,4,6,105
"4804",1950,4,7,89
"5604",1950,4,8,79
"6404",1950,4,9,90
"7204",1950,4,10,93
"8004",1950,4,11,60
"8804",1950,4,12,74
"9604",1950,4,13,111
"10404",1950,4,14,109
"11204",1950,4,15,119
"12004",1950,4,16,149
"12804",1950,4,17,171
"13604",1950,4,18,189
"14404",1950,4,19,195
"15204",1950,4,20,210
"16004",1950,4,21,216
"16804",1950,4,22,201
"17604",1950,4,23,188
"18404",1950,4,24,149
"19204",1950,4,25,183
"20004",1950,4,26,212
"20804",1950,4,27,160
"21604",1950,4,28,128
"22403",1950,4,29,138
"23153",1950,4,30,113
"5",1950,5,1,119
"805",1950,5,2,120
"1605",1950,5,3,165
"2405",1950,5,4,162
"3205",1950,5,5,120
"4005",1950,5,6,106
"4805",1950,5,7,97
"5605",1950,5,8,118
"6405",1950,5,9,116
"7205",1950,5,10,131
"8005",1950,5,11,119
"8805",1950,5,12,103
"9605",1950,5,13,92
"10405",1950,5,14,105
"11205",1950,5,15,130
"12005",1950,5,16,156
"12805",1950,5,17,151
"13605",1950,5,18,215
"14405",1950,5,19,171
"15205",1950,5,20,132
"16005",1950,5,21,108
"16805",1950,5,22,111
"17605",1950,5,23,124
"18405",1950,5,24,118
"19205",1950,5,25,122
"20005",1950,5,26,152
"20805",1950,5,27,216
"21605",1950,5,28,210
"22404",1950,5,29,194
"23154",1950,5,30,168
"23886",1950,5,31,158
"6",1950,6,1,127
"806",1950,6,2,132
"1606",1950,6,3,161
"2406",1950,6,4,162
"3206",1950,6,5,163
"4006",1950,6,6,163
"4806",1950,6,7,145
"5606",1950,6,8,150
"6406",1950,6,9,135
"7206",1950,6,10,120
"8006",1950,6,11,130
"8806",1950,6,12,134
"9606",1950,6,13,149
"10406",1950,6,14,196
"11206",1950,6,15,201
"12006",1950,6,16,181
"12806",1950,6,17,156
"13606",1950,6,18,193
"14406",1950,6,19,183
"15206",1950,6,20,188
"16006",1950,6,21,160
"16806",1950,6,22,164
"17606",1950,6,23,155
"18406",1950,6,24,168
"19206",1950,6,25,198
"20006",1950,6,26,160
"20806",1950,6,27,158
"21606",1950,6,28,186
"22405",1950,6,29,157
"23155",1950,6,30,160
"7",1950,7,1,160
"807",1950,7,2,178
"1607",1950,7,3,196
"2407",1950,7,4,188
"3207",1950,7,5,198
"4007",1950,7,6,218
"4807",1950,7,7,194
"5607",1950,7,8,206
"6407",1950,7,9,200
"7207",1950,7,10,188
"8007",1950,7,11,171
"8807",1950,7,12,164
"9607",1950,7,13,169
"10407",1950,7,14,154
"11207",1950,7,15,190
"12007",1950,7,16,213
"12807",1950,7,17,215
"13607",1950,7,18,202
"14407",1950,7,19,170
"15207",1950,7,20,178
"16007",1950,7,21,175
"16807",1950,7,22,179
"17607",1950,7,23,188
"18407",1950,7,24,184
"19207",1950,7,25,171
"20007",1950,7,26,178
"20807",1950,7,27,189
"21607",1950,7,28,188
"22406",1950,7,29,202
"23156",1950,7,30,207
"23887",1950,7,31,168
"8",1950,8,1,168
"808",1950,8,2,166
"1608",1950,8,3,186
"2408",1950,8,4,203
"3208",1950,8,5,192
"4008",1950,8,6,180
"4808",1950,8,7,192
"5608",1950,8,8,170
"6408",1950,8,9,163
"7208",1950,8,10,163
"8008",1950,8,11,168
"8808",1950,8,12,197
"9608",1950,8,13,175
"10408",1950,8,14,171
"11208",1950,8,15,168
"12008",1950,8,16,161
"12808",1950,8,17,157
"13608",1950,8,18,156
"14408",1950,8,19,162
"15208",1950,8,20,196
"16008",1950,8,21,200
"16808",1950,8,22,216
"17608",1950,8,23,210
"18408",1950,8,24,201
"19208",1950,8,25,176
"20008",1950,8,26,176
"20808",1950,8,27,171
"21608",1950,8,28,186
"22407",1950,8,29,177
"23157",1950,8,30,170
"23888",1950,8,31,208
"9",1950,9,1,181
"809",1950,9,2,168
"1609",1950,9,3,167
"2409",1950,9,4,188
"3209",1950,9,5,210
"4009",1950,9,6,216
"4809",1950,9,7,223
"5609",1950,9,8,184
"6409",1950,9,9,165
"7209",1950,9,10,175
"8009",1950,9,11,183
"8809",1950,9,12,173
"9609",1950,9,13,161
"10409",1950,9,14,164
"11209",1950,9,15,168
